"new.romantic","blues.rock","danish.pop","hollywood","alternative.hip.hop","western.swing","hard.bop","soul","neo.soul","drone.psych","hard.rock","smooth.urban.r.b","christian.alternative.rock","riot.grrrl","dancehall","ambient","portland.indie","freestyle","post.disco","illbient","neo.trad.metal","techno","jazz.funk","dark.wave","technical.death.metal","latin.christmas","folk.pop","deep.ragga","ska.punk","ethereal.wave","vocal.house","pub.rock","deep.southern.soul","drum.and.bass","dubstep","german.show.tunes","fourth.world","british.folk","chill.out","latin.pop","celtic.christmas","melodic.hard.rock","deep.punk.rock","teen.pop","singer.songwriter","german.metal","electro","punk.christmas","memphis.blues","venezuelan.rock","rock.gaucho","scottish.rock","nwobhm","art.rock","funk.metal","garage.rock","c86","ska.revival","soft.rock","britpop","jazz.fusion","drumfunk","traditional.rock..n.roll","skate.punk","deep.house","ebm","israeli.rock","mexican.indie","nashville.sound","gothic.post.punk","irish.rock","lilith","power.pop","southern.soul.blues","british.blues","mizrahi","swamp.blues","black.thrash","permanent.wave","uk.hip.hop","melancholia","neo.progressive","rumba","swedish.pop","christmas","catstep","mambo","texas.country","rock.steady","album.rock","cowboy.western","acid.house","roots.reggae","death.metal","gothic.rock","reggae.fusion","ska","big.beat","samba","psychill","show.tunes","kabarett","dance.pop","rap","dub","traditional.folk","cool.jazz","acoustic.blues","j.rap","traditional.country","west.african.jazz","deep.motown","folk.christmas","salsa","anarcho.punk","gamelan","bow.pop","boogaloo","power.metal","austropop","speed.garage","new.jack.swing","icelandic.pop","mashup","post.disco.soul","tekno","heavy.christmas","australian.country","indie.pop","space.rock","soca","deep.funk","christian.music","disco.house","a.cappella","african.rock","old.school.hip.hop","dark.progressive.house","deep.new.wave","disco","industrial.metal","underground.hip.hop","irish.folk","hard.house","stoner.rock","rock","indonesian.pop","brutal.deathcore","country.blues","glam.metal","opera","crust.punk","dance.rock","perth.indie","grindcore","neo.mellow","nu.skool.breaks","psychobilly","canadian.metal","welsh.rock","southern.rock","folk.prog","uk.post.punk","deep.italo.disco","country.road","northern.soul","easy.listening","nwothm","electro.industrial","operatic.pop","g.funk","texas.blues","spanish.indie.pop","italian.jazz","soul.blues","canadian.country","mande.pop","hard.glam","turkish.hip.hop","boston.rock","electronic","horror.punk","lo.fi","classic.eurovision","southern.soul","europop","roots.rock","japanese.r.b","brutal.death.metal","breakbeat","country.dawn","eurobeat","chill.lounge","south.african.jazz","lovers.rock","nu.metal","new.wave.pop","gospel","vintage.reggae","detroit.techno","merseybeat","laboratorio","deep.disco","minimal.wave","rap.rock","black.death","dixieland","dance.punk","post.grunge","new.wave","classical.christmas","hardcore.hip.hop","house","j.dance","dutch.pop","brostep","german.hip.hop","soul.jazz","shibuya.kei","protopunk","louisiana.blues","metal","experimental","german.techno","chanson","chicago.blues","traditional.irish.folk","eurodance","pop.rap","classic.rock","electroclash","candy.pop","new.orleans.jazz","new.age","nu.jazz","classic.norwegian.pop","post.punk","deep.progressive.house","new.rave","norwegian.rock","boy.band","bebop","rockabilly","punk","west.coast.rap","smooth.jazz","electro.jazz","classic.soundtrack","filthstep","tropical","motown","belgian.rock","christian.metal","kiwi.rock","pop","psychedelic.rock","adult.standards","balearic","indie.psych.pop","j.pop","nu.gaze","german.pop","swamp.pop","peruvian.rock","kraut.rock","choro","synthpop","japanese.psychedelic","country.gospel","experimental.rock","outlaw.country","hip.pop","british.invasion","modern.blues","hip.hop","jam.band","oi","jazz","crossover.thrash","bubblegum.pop","kwaito","classic.funk.rock","zolo","shoegaze","australian.alternative.rock","slow.core","broken.beat","comedy","funk","swedish.hard.rock","japanese.standards","industrial.rock","cajun","memphis.soul","intelligent.dance.music","twee.pop","sleaze.rock","zydeco","classic.french.pop","italian.disco","world.christmas","comedy.rock","juggalo","soundtrack","contemporary.post.bop","dark.cabaret","skinhead.reggae","steampunk","post.hardcore","traditional.swing","mod.revival","neo.classical.metal","spytrack","funk.rock","mpb","polish.punk","progressive.rock","alternative.rock","vintage.swing","corrosion","bubblegum.dance","celtic","jungle","thrash.core","canterbury.scene","country.christmas","psychedelic.blues.rock","contemporary.country","surf.music","ragtime","worship","latin.jazz","alternative.country","quiet.storm","brazilian.composition","new.jack.smooth","jazz.blues","desert.blues","trip.hop","australian.dance","hardcore.punk","latin.metal","indietronica","delta.blues","turntablism","calypso","kirtan","malaysian.pop","norwegian.punk","melodic.hardcore","lounge","bossa.nova.jazz","cowpunk","celtic.rock","deathgrind","deep.freestyle","tribal.house","irish.indie","grunge","downtempo","new.orleans.blues","traditional.blues","acid.jazz","piedmont.blues","deep.melodic.hard.rock","deep.vocal.house","classic.belgian.pop","chamber.pop","indie.rock","folk","entehno","crossover.prog","bossa.nova","neue.deutsche.welle","finnish.indie","big.band","dansktop","straight.edge","alternative.metal","doo.wop","miami.bass","brazilian.pop.music","suomi.rock","deep.soft.rock","reggae","groove.metal","goregrind","speed.metal","scratch","ninja","urban.contemporary","piano.rock","comic","symphonic.rock","brill.building.pop","hyphy","indie.christmas","chicago.soul","australian.pop","pop.rock","afrobeat","dream.pop","rap.metal","anti.folk","mellow.gold","east.coast.hip.hop","p.funk","gangster.rap","drone.folk","glam.rock","forro","progressive.metal","r.b","barbershop","industrial","freakbeat","chillstep","jazz.christmas","no.wave","movie.tunes","hardcore","exotica","neo.psychedelic","blues","jangle.pop","noise.pop","pop.christmas","beach.music","street.punk","hi.nrg","italian.hip.hop","rock.and.roll","madchester","cabaret","classical","opm","ccm","new.beat","vocal.jazz","chicago.house","christian.christmas","schlager","thrash.metal","flamenco","velha.guarda","honky.tonk","outsider","alternative.roots.rock","country","alternative.dance","french.rock","spanish.new.wave","electric.blues","progressive.trance.house","folk.rock","classic.venezuelan.pop","world","folk.punk","noise.rock","deep.latin.alternative","hip.house","country.rock","latin","celtic.punk","soul.christmas","swing","thai.pop","alternative.pop","argentine.indie"
11283.8107601391,1305.5187649714,2.01149425287356,61.1113056265766,48.4346903701753,20.3043993913355,12.0487804878049,3441.02601562174,307.545145985115,5.0126582278481,2946.99221637461,1.01086956521739,2.01123595505618,14.1093288032917,275.526400709646,23.1285569105691,3.01282051282051,810.34270771032,3346.95951034075,5.0341561423651,5.04854075551887,95.6587854140148,572.033628131444,208.597317003909,12.0833333333333,96.1667504040761,607.691347495688,3.01449275362319,1.01052631578947,72.7597985550997,67.6114400290388,1131.37328289012,5.0313596491228,28.2051282051282,2.01515151515152,1.01020408163265,42.167691234333,6.04522355912062,82.1453739598862,91.1031876510397,132.59388488291,79.2747106975831,35.2190283026606,21.3846153846154,1801.36844910017,18.1317458332129,523.964141923368,149.34598070627,13.0509714795009,1.01052631578947,2.01176470588235,282.284159121843,462.903388049961,6108.14490679354,141.222929733621,24.0931709023155,267.529901439976,616.647971016593,7145.85729907603,456.784062838127,252.527699489908,2.01162790697674,21.0756468931526,54.3551183779195,90.4848693071006,2.02010101010101,8.06666666666667,5.0274328081557,116.736608240284,19.1158743389517,37.3263111644731,190.593641354225,198.647673955684,29.5558384347768,934.023333176736,8.06666666666667,4.02,3.02,3238.97341408128,2.01111111111111,629.640566341488,168.866366676337,14.5516935884217,137.22867499475,895.56780471678,2.01063829787234,8.03439024390244,10.0559637188209,162.919950186039,5740.28887370341,20.3043993913355,366.726284229661,294.984586853639,13.0989583333333,776.06255418564,376.251494113121,551.006856561307,173.808419019905,18.0907926838339,5.06578947368421,121.74717381453,4.03174603174603,1563.3919045091,402.68452688038,228.92145545853,449.776650135045,36.0296533186777,14.076676320783,17.390814258772,103.64432740476,9.03448275862069,5.02631578947368,1237.09510074721,8.03439024390244,30.280672698547,1.01162790697674,171.495360458154,8.03439024390244,75.5901628067109,43.1211012906744,29.1940144478844,1149.09158336442,26.1685728976905,2.01086956521739,538.716635615577,5.02639933166249,1312.88637898861,49.5831969775631,1.01052631578947,146.465499771644,18.1292298542968,99.4708207309862,2.01123595505618,12.0810720742344,42.4267785541056,7.03422152560084,654.070429358792,11.0454545454545,545.653711857811,4148.22322901809,69.4502026082849,53.4675637521321,107.691859311372,3.01694915254237,40.2308599085302,5803.59470970324,29.3132631309456,3.01587301587302,17.0880399571466,851.833343979191,18.077764174533,5.04194078947368,11112.5263147387,4.03511901959862,17.125274122807,54.7770247773703,6.03226645849597,60.3085299292037,64.5090570486013,75.6925065346639,689.452920968367,4.0125,2665.55595428733,17.0554952440033,12.0621711621712,87.078822303556,49.4586242902684,21.141210823546,2.02010101010101,105.880779069556,10.0587353253538,161.048542491277,3.03650201926064,4.01724137931035,423.898870069695,3.01639344262295,9.03448275862069,28.2123585291928,18.144696969697,7.05770257923957,321.869013806247,3.02830940988836,16.1451363865145,5.03164411832149,633.652248297194,2430.60941383756,1315.11639614473,17.390814258772,12.0833333333333,35.2499226453656,19.1234843349659,76.4011749212632,5.0625,27.1788017933492,350.812401282348,14.0629944518606,13871.9039233975,3.03075117370892,8.05263157894737,85.4476743029037,263.619824656486,65.2978699518419,73.55219205705,12.0776786611131,182.133147533026,12.0833333333333,6.02896893462931,13.0825563325563,3.0188679245283,11690.5122500578,5.02775707898659,221.914688754595,10.0560456909991,12.0695762175838,1.01041666666667,2.01063829787234,4.0188679245283,160.701600980787,3.03202928391672,1728.11591771001,4.02,1101.5143026539,352.350216497948,83.8904790290554,29.4696969696969,26.3009714795009,79.3494571490689,129.147228926436,54.4247149600621,2585.63979488511,120.86615263935,250.44082615174,6.02896893462931,183.649522799406,18.1213287309544,4.02272727272727,1979.37433142297,11.0454545454545,6.04444444444444,6.06304824561404,839.048272836167,36.0296533186777,777.272341600127,930.245267440529,10.0587353253538,583.198622451593,6.02860983102918,20.0117647058823,2.01063829787234,8.03439024390244,3064.76671184513,10.0123456790123,4.02139588100686,20.1221241071948,820.393268182815,467.84626055291,960.998193075143,5.03322743564679,12.0933385862963,4.01851851851852,71.927669385706,91.844441839015,3.01098901098901,1.01449275362319,83.8904790290554,3.01785714285714,8393.84107916681,11.0588235294118,103.64432740476,238.391419484885,23.1259812013384,70.7135667193019,819.084597681081,126.117890525055,407.999735081733,13.25,212.942732959012,46.0714427661276,49.3503061042276,403.280247162715,7.03422152560084,3485.92358011116,905.719990638296,144.439366877926,230.846539514201,19.1239842186435,8.05263157894737,9.03125,3864.26398715541,54.5265534966629,7.01785714285714,205.469505575348,3.01098901098901,338.588011834585,44.460599540237,109.569017289879,129.024284133779,3.01098901098901,5.03008658008658,406.185354683278,201.023957757407,11.0402777777778,17.0914891676314,53.7450396636254,50.0913100647095,3.02040816326531,17.1571331273297,42.2570287849454,1.01041666666667,4.01219512195122,415.326934289636,5.01162790697674,2.01282051282051,2914.2734803776,18.0907926838339,1.01315789473684,1143.51717630635,274.30975527799,4.02325581395349,96.8218244669709,39.6845860760244,128.590181179206,28.2051282051282,5.04194078947368,41.3111024635664,134.038994648154,2.02702702702703,60.2845881598151,19.1238800711262,6.02896893462931,4.01818181818182,14.0647671840355,27.1107024490543,4169.75438333898,3.01785714285714,2.02519288301055,166.285311091745,9.03448275862069,68.8947891645646,261.90169554249,235.502304338868,3.02222496604519,9.0658403254513,6.01960784313725,39.3694432020628,6.07894736842105,20.6936936936937,3.01234567901235,2.01041666666667,11.0551724496971,261.72294005286,3.01785714285714,166.817218991626,270.748291388402,12.0833333333333,2.01041666666667,3.01612903225806,11.1428571428571,9.03392244569961,68.8947891645646,9.03238770685579,30.3380399571466,72.471455021703,4.03706847764572,10.0645042287937,1.01010101010101,10.0123456790123,113.870267867894,176.786717523675,401.386660319818,15.1363636363636,18.9165826665827,26.1434242627813,51.1557803797013,3.02,10.0471507528111,37.3150623885918,8.03623970115905,34.2284827699335,66.4890582288536,6.03565191207468,20.1025573897163,3.02,3.01282051282051,596.718414120275,108.584098482213,12.0833333333333,422.773191694233,3.01408450704225,8.05499852187009,1521.84601272917,428.561715856359,52.30706781319,849.341868461418,697.044639108075,7.02994652406417,304.815181826928,521.380601905236,285.439664670396,211.52804067475,3.03947368421053,353.247393242594,14.0629944518606,30.2577677308123,5455.31053068507,139.152732791022,143.568329197209,131.196667933071,4.01176470588235,5202.0693845902,10.0411633759195,169.404542366014,304.382602185912,3.02298850574713,107.667636724401,2.02414690572585,2.01063829787234,712.037800937345,171.555189598507,2.01176470588235,8.03623970115905,6.03634202767707,213.969513000126,26.3009714795009,252.478265634369,68.9488215535769,3002.53556038323,103.96662360345,6.04067504784672,5966.75886350143,2.0126582278481,1109.80076456108,1548.69183009457,122.451466988567,5.02775707898659,5.02604430914934,2.01123595505618,5.02085369827305,216.140441475162,341.427789882472,9.04028733845539,6.02807017543859,173.429429273938,14.5516935884217,3.01785714285714,15.2704081632653,4.02631578947368,7.03555555555556,88.4615077003826,6.04444444444444,42.4920608354342,6.03276573787409,237.928385055536,11.0454545454545,1675.66662170702,1.01052631578947,38.1938283783078,30.280306925188,9.04676659125188,5.0274328081557,554.983831626413,629.139195404344,90.087803035655,48.3315015535097,4609.20950497369,30.3368213430942,5.04631578947368,19.1441046296004,3.03947368421053
