"bossa.nova","modern.southern.rock","indie.folk","electro.latino","classic.psychedelic.rock","gothic.rock","rock.en.espanol","comedy","violin","industrial.rock","post.rock","big.band","modern.uplift","samba","sinhala","chill.lounge","desi","straight.edge","edm","juggalo","world.christmas","neoclassical","bmore","progressive.trance","dub","laboratorio","post.disco","illbient","dance.punk","neo.classical.metal","salsa","urban.contemporary","funk.rock","brill.building.pop","house","minimal.tech.house","new.jack.swing","icelandic.pop","bassline","australian.country","anti.folk","traditional.irish.folk","space.rock","mellow.gold","pop.rap","bubblegum.dance","alternative.r.b","underground.power.pop","progressive.metal","classic.norwegian.pop","deep.east.coast.hip.hop","deep.new.wave","melodic.hard.rock","industrial","german.metal","teen.pop","quiet.storm","movie.tunes","punk","stoner.rock","irish.folk","piano.blues","drill.and.bass","new.jack.smooth","west.coast.rap","neo.psychedelic","desert.blues","country.blues","jangle.pop","glam.metal","canadian.pop","hi.nrg","swedish.indie.rock","rock.and.roll","pop","turntablism","kirtan","balearic","new.beat","deep.house","schlager","honky.tonk","j.rock","country","quebecois","downtempo","electro.swing","british.blues","world.chill","operatic.pop","electro.industrial","mizrahi","soul.blues","deep.vocal.house","metal.guitar","christian.rock","indian.pop","jazz","thai.pop","bubblegum.pop","crossover.thrash","rock.steady","romantic","zolo","blues.rock","new.romantic","death.metal","alternative.hip.hop","slow.core","pop.house","full.on","eurobeat","breakbeat","soul","geek.rock","intelligent.dance.music","grunge.pop","indie.shoegaze","german.punk","christian.alternative.rock","merseybeat","swedish.hip.hop","rap.rock","acoustic.blues","groove.metal","anarcho.punk","folk.christmas","jazz.funk","southern.hip.hop","french.pop","gospel.reggae","detroit.hip.hop","uk.garage","speed.garage","world.fusion","german.techno","pub.rock","dream.pop","indie.pop","j.indie","classic.rock","deep.funk","gangster.rap","chicano.rap","candy.pop","electroclash","japanoise","nu.jazz","latin.hip.hop","contemporary.country","deep.orgcore","boy.band","underground.hip.hop","hard.house","electro.jazz","rock","scottish.rock","belgian.rock","garage.rock","trip.hop","swedish.indie.pop","jazz.fusion","pop.punk","classical","cowpunk","j.pop","math.pop","nu.gaze","peruvian.rock","alternative.roots.rock","kraut.rock","modern.country.rock","irish.rock","northern.soul","power.pop","lilith","experimental.rock","g.funk","canadian.country","permanent.wave","folk.rock","modern.blues","world","chamber.pop","rumba","emo","boston.rock","bass.music","catstep","psych.gaze","kwaito","album.rock","southern.soul","roots.rock","broken.beat","avantgarde.metal","reggae.fusion","swedish.hard.rock","big.beat","neo.soul","lovers.rock","twee.pop","nu.metal","psychill","miami.bass","comedy.rock","french.indie.pop","dance.pop","metalcore","chalga","downtempo.fusion","k.rock","ninja","new.wave","post.grunge","barnmusik","classical.christmas","jump.blues","hardcore.hip.hop","hyphy","grime","j.dance","alternative.rock","protopunk","j.alt","electro.house","chanson","chicago.blues","east.coast.hip.hop","deep.german.indie","glam.rock","nl.folk","british.folk","ambeat","old.school.hip.hop","latin.pop","chill.out","punjabi","surf.music","alternative.country","tech.house","memphis.blues","native.american","hurban","blues","argentine.rock","opera","c86","hardcore.punk","dance.rock","italo.dance","sheffield.indie","ambient.idm","adult.standards","skate.punk","atmospheric.black.metal","chicago.house","deep.eurodance","bhangra","schranz","christian.punk","tribal.house","canzone.napoletana","ragga.jungle","trap.music","traditional.blues","new.orleans.blues","easy.listening","southern.soul.blues","deep.acoustic.pop","country.gospel","swiss.hip.hop","e6fi","noise.rock","talent.show","jam.band","swedish.pop","hip.house","latin","swing","soul.christmas","spanish.hip.hop","k.pop","rva.indie","japanese.r.b","ska","jump.up","fidget.house","sleaze.rock","show.tunes","alternative.metal","mbalax","brazilian.pop.music","neurofunk","post.hardcore","freestyle","indonesian.indie","deep.indie.rock","deep.motown","west.african.jazz","comic","piano.rock","modern.classical","bow.pop","bouncy.house","mpb","didgeridoo","dutch.pop","shibuya.kei","vocal.house","ethereal.wave","pop.rock","heavy.christmas","rap.metal","chillwave","eurodance","soca","p.funk","celtic","liquid.funk","complextro","jungle","latin.alternative","latin.electronica","ragtime","deep.funk.house","singer.songwriter","punk.christmas","electro","industrial.metal","deep.disco.house","no.wave","rockabilly","deep.progressive.trance","psychedelic.trance","smooth.jazz","classic.soundtrack","jazz.blues","swiss.rock","tropical","abstract","thai.indie","nwobhm","motown","pop.christmas","christian.metal","french.folk.pop","ska.revival","trance","opm","lounge","psychobilly","canadian.metal","digital.hardcore","mexican.indie","uk.post.punk","southern.rock","synthpop","big.room","alternative.dance","texas.blues","outlaw.country","british.invasion","math.rock","hip.hop","mande.pop","hard.glam","country.rock","folk","electronic","texas.country","qawwali","classic.funk.rock","hardcore.breaks","hard.trance","roots.reggae","acid.house","australian.alternative.rock","spoken.word","gamecore","country.dawn","footwork","memphis.soul","future.ambient","power.noise","rap.metalcore","hardcore.techno","baile.funk","new.wave.pop","soundtrack","italian.disco","gothic.metal","gospel","rap","riot.grrrl","deep.disco","steampunk","traditional.folk","soul.flow","medieval","technical.brutal.death.metal","reggae","romanian.rock","chaotic.black.metal","speed.metal","mod.revival","hands.up","canadian.indie","dark.wave","latin.christmas","trance.hop","power.metal","folk.pop","bubble.trance","future.garage","indie.christmas","progressive.rock","polish.punk","ska.punk","mashup","australian.pop","chicago.soul","experimental","metal","post.disco.soul","minimal","gbvfi","drum.and.bass","dubstep","new.orleans.jazz","stomp.and.holler","dirty.south.rap","canterbury.scene","r.b","freak.folk","post.punk","disco","spanish.pop","barbershop","worship","jazz.christmas","abstract.hip.hop","hardcore","art.rock","noise.pop","retro.metal","funk.metal","beach.music","kiwi.rock","soft.rock","cabaret","latin.metal","canadian.hip.hop","britpop","indietronica","minimal.techno","happy.hardcore","flamenco","welsh.rock","german.pop","nashville.sound","leeds.indie","deep.euro.house","french.rock","classic.swedish.pop","uplifting.trance","filter.house","electric.blues","hip.pop","uk.hip.hop","eurovision","folk.punk","indie.rock","video.game.music","shimmer.pop","deep.latin.alternative","oi","celtic.punk","acid.techno","children.s.music","orchestral","alternative.pop","filmi","europop","hollywood","shoegaze","funk","glitch","deep.power.pop.punk","hard.rock","gabba","deep.northern.soul","doo.wop","solipsynthm","detroit.techno","crunk","ambient","dancehall","deep.uplifting.trance","indie.r.b","techno","doom.metal","choral","dixieland","black.death","traditional.country","microhouse","symphonic.rock","metropopolis","deep.hardstyle","italian.progressive.rock","reggae.rock","acoustic.pop","tekno","italian.pop","sludge.metal","spanish.reggae","progressive.house","corrosion","healing","christian.music","fourth.world","new.age","disco.house","country.christmas","power.electronics","celtic.christmas","stoner.metal","german.indie","hard.alternative","bemani","drone","neo.synthpop","australian.dance","oshare.kei","deep.contemporary.country","madchester","delta.blues","psychedelic.rock","nu.skool.breaks","neo.mellow","drumfunk","ccm","melodic.hardcore","deep.hardcore","goa.trance","bossa.nova.jazz","vocal.jazz","christian.christmas","celtic.rock","folk.metal","thrash.metal","ebm","folk.prog","viking.metal","country.road","grunge","acid.jazz","abstract.beats","deep.melodic.hard.rock","classic.belgian.pop","melodic.metalcore","neo.progressive","melancholia","christmas","lo.fi","classic.eurovision"
2.02941176470588,1.01666666666667,31.465505883783,1.01408450704225,1.01388888888889,92.4813261695738,2.03295243157055,5.04949944382647,21.2302761681213,143.319500684384,17.2895600826673,18.2820512820513,6.10221086869802,2.02941176470588,38.1131224810227,50.1763974578602,9.1876675277029,6.06267942583732,129.222949090538,388.794151069982,71.2012465209937,4.05705128205129,9.15486610684811,242.414651833588,131.012466516184,30.9895858372794,166.296967030352,54.8290432479303,8.13918361332154,19.0168144863267,3.03571428571429,2981.53640687431,1148.48536120321,276.427224115219,519.788404828387,2.03575989782886,1762.73324417916,81.4212199888047,29.3838005160267,1.01333333333333,38.4955722216592,2.01639344262295,279.276961268283,2862.59835364858,657.93143791108,1469.26482344349,26.2286893530997,5.06651479065272,85.7885921212293,1.0188679245283,9.09903730248767,1.01369863013699,14.1504833302451,95.0044742486309,46.0868601813724,696.782953898736,1264.81769781523,20.2380952380953,140.256527044155,14.2233337864689,102.406101789981,3.02380952380952,14.2140080653474,17.273779755467,166.248309501826,618.86094514519,5.07571428571429,9.10359014675052,277.914243285276,510.792433373264,8.10025981066913,1319.58723883802,12.2111307992202,305.810557631665,2799.77605630772,135.849217278588,1.01408450704225,1.01612903225806,48.2210875415263,123.794212698817,5.06449275362319,2.02325581395349,8.09166666666667,222.675187807398,16.090017825312,472.018788502202,23.0292063492063,363.459648962834,7.13333333333333,89.6754958573914,12.1974155449878,4.09090909090909,68.0996735416955,10.1427653379264,1.0188679245283,31.8416521486643,9.1876675277029,18.2820512820513,8.11003584229391,205.675342142091,20.2562119761764,23.9324794745484,4.02272727272727,122.898200684798,626.952428044893,2112.76587219384,15.2314991617617,231.522672272078,100.523351642794,7.10941942075338,1.01428571428571,7.12946809586409,665.516960318718,439.253586588853,15.9103328365623,358.831994733898,8.11008193213942,2.02889812889813,1.01492537313433,74.1614270079514,61.0185437777668,2.02380952380952,848.222072338543,12.12739967056,252.518377111323,38.1645682001614,1118.12929040707,114.498919181119,52.4591549381991,35.9182575925613,2.01851851851852,15,253.731954325689,283.795590662945,26.9856664481364,441.888714715289,87.8057135315471,528.29982824515,38.5942948683594,3.025,908.212599231988,7.06977523949889,499.832203323428,6.06363636363636,307.579107912641,110.353197423353,1.01666666666667,241.827480091129,8.07427920987243,219.642062943077,4.06094941094941,2453.7785319567,266.416620115733,35.6437578162578,1.01818181818182,5224.91362310989,342.047305680057,9.13565033728357,204.492363959457,589.260883445864,2.01666666666667,20.1327036097648,109.183669293653,4.02272727272727,46.9229733364235,1.01408450704225,3.04316099572838,177.704806991794,1.0188679245283,1.01492537313433,8.10689063588678,2.0327868852459,58.5625126192917,20.1699346405229,431.663557262846,689.51609353131,88.2632258387005,202.55204552615,101.44611184766,3329.84250910779,594.596653224995,124.932704573844,13.1596261809469,494.578738920193,2.0188679245283,30.7853641456583,86.0429431480219,14.1674526649856,1.01470588235294,4.0625,6.04696394686907,2482.35080273512,54.522135630621,880.797912568222,19.2317722972963,3.04390681003584,215.114948117287,9.05952380952381,1478.34489961669,1190.74562728358,317.808054317897,34.1916828677099,426.617014052867,21.3688610715822,20.1711806917404,1.01724137931034,1.01408450704225,6023.94976808028,9.10541744525586,15.75698005698,4.09387222946545,2.02222222222222,108.043316535938,2449.18967156216,1034.83979491995,15.75698005698,6.04090909090909,9.07896899848119,669.706215733936,22.5118437118437,2.04,7.09464006259781,2511.1600328621,241.622916537309,8.09166666666667,98.0493627651606,21.5379520229144,20.2107330038934,364.143447870586,5.05887300252313,1691.65928516152,10.0909090909091,19.2125363671416,2.02816901408451,944.304943516307,188.601245251903,876.250695264766,9.1876675277029,3.03363482193329,47.9336019083785,37.1408762724938,12.12739967056,11.1180751601804,64.9819174387075,20.2107330038934,3.04390681003584,42.2095376003425,90.1922055798962,10.1461891857014,1968.51365286905,33.7140468227425,123.271966295402,1.01333333333333,509.25935924476,66.1330501007946,15.6714285714286,304.208502452692,1.02,9.1876675277029,11.1886247086247,39.0006493506494,145.175956351344,17.0454545454545,32.2926944219573,4.0475935828877,20.2107330038934,3.04465811965812,17.8972803316281,1.01449275362319,3.03125,13.1661129568106,1.01351351351351,9.18693014645283,44.6734094751668,696.820724836166,69.9196420731415,414.123105825063,4060.84629254406,190.633192513566,21.328663748176,2313.84511638259,1.01724137931034,2.01492537313433,6.07362836438924,14.7,57.4512398955134,16.1846709819037,3.01785714285714,282.490747272278,35.34007233283,581.468276927342,2.0188679245283,2.02941176470588,46.3122335749458,47.1068288129471,319.635178205846,3.05204216073781,10.3815192743764,9.05882352941176,5.07571428571429,120.254527165065,378.809541460966,4.03333333333333,98.0039951092536,36.4750355978589,2.02941176470588,1.01388888888889,17.6235653235653,9.12383869857394,589.779365566825,47.4323883677716,2650.66942864069,617.484903986318,245.790100789774,3.04761904761905,2488.16105376712,18.2173930501391,1.01492537313433,100.754160497819,44.6350843412234,1.01388888888889,121.392834149097,4.06489969323384,2.03603896103896,18.2820512820513,6.07969046528369,1332.70798396522,118.313014828861,95.8684052807683,139.321650326119,1.01960784313725,34.4095191332389,123.389806172086,58.8386809207871,20.3356393888615,43.3962774498991,1.01470588235294,44.8177178753904,2.02702702702702,17.6412698412699,25.4564395299689,5.05,90.9948408239604,344.752372192213,6130.41818345654,1.01515151515152,1.01408450704225,41.2566593687284,253.570183158293,16.5277777777778,135.719026048427,7.0716818234143,4.06805234703852,2.03260302556077,2.03603896103896,327.126752776946,234.820638245309,1737.93967963799,3.04166666666667,192.302918207736,79.1739214007047,29.7769595176572,295.064455797802,2.08333333333333,1206.17715431791,5.07571428571429,35.3132465213563,297.878828656105,170.421951829263,1982.51107569368,27.7537037037037,8.1687996031746,823.231612005082,93.298144033458,7.09542264752791,333.967358985689,941.790548083227,147.84609465185,9.07462061747776,1.01754385964912,144.839697970295,9.09895833333333,23.242816091954,1.01612903225806,1.02857142857143,5.08995791442599,1079.77614438456,1.015625,6876.34850425686,29.9330601092896,7.06846801346801,3.05068610634648,30.3697497289864,1026.48821768773,27.2644878451419,1.01470588235294,15.13283961636,197.680276161272,2.02889812889813,3.04166666666667,7.09090909090909,337.436153727196,2.02777777777778,15.6714285714286,246.216464702332,76.8228028128631,4.056592039801,40.300192348774,44.8259699867497,216.490654511199,45.2136787286788,39.2518933814439,870.184086830579,272.181034744857,11.125274122807,469.407628000688,322.715316695966,22.3522523018325,106.640819477389,12.5833333333333,479.610638027219,35.2156421789105,115.329166471891,450.578066524855,2.02991071428571,4.03333333333333,14.2370714890995,81.0670994513725,9.09895833333333,18.2820512820513,4.05567643270685,55.1352266705208,2.03075489282385,1909.84233055015,12.2103453344676,260.038749960368,529.59323565537,1.01694915254237,3.0188679245283,11.1868902439024,106.463764758314,1.01515151515152,23.9786629966451,999.407451565252,205.210012915992,5.07547756407641,810.482016007536,13.0832137733142,9.10735837805605,3411.93198038388,39.4972874186226,12.1743474589753,19.2275641025641,4048.82940767348,53.6634903664911,26.9476334450329,72.1040467380272,2.0188679245283,324.856497544555,1.01449275362319,40.9198166605143,1.01754385964912,1.01492537313433,21.5379520229144,6.05297339593114,219.096890045078,57.8597873774159,187.88719607523,890.824530266821,1.01333333333333,14.1890176637413,105.235936022928,921.981311176217,1.01754385964912,3.04761904761905,2.03603896103896,8.07392331932773,16.162039864918,24.3028164715927,92.2911866359447,4.02272727272727,177.655119006615,8.1687996031746,6348.70270031039,19.2032464530528,395.921677064526,503.845002141179,4.0578731492597,1.02,1625.44765619073,54.8164950837468,1.01666666666667,4.02439024390244,1.01333333333333,72.4341576903634,17.4288435828877,112.734850122964,359.869360927869,25.3397186147186,262.477066106343,150.487152122563,3.05068610634648,2.01818181818182,18.2820512820513,5.07432571718285,40.9198166605143,5.07993585043988,175.463644176684,87.1954823325998,1.01587301587302,5.0634988179669,4.046955624355,13.1411290322581,2.02943722943723,37.7646414602347,6.10043816357323,1.01724137931034,187.570592328538,34.6754054917908,20.9205519978848,74.1614270079514,26.0335683808789,188.690221341565,411.695085466675,137.328698520898,6.07549019607843,155.342227009551,6.10043816357323,5.05887300252313,6.10221086869802,7.0924365942029,2.01960784313725,2.02898550724638,356.963819733196,10.1790207870914,5.05717712914834,4611.90777415824,12.12739967056,155.655105767102,53.7520447639116,815.604245405284,28.3780136893023,74.1614270079514,8.14050928328583,30.5879958052475,3.05093532765758,2.02941176470588,116.971279491409,131.328269177018,341.123988845042,2.03125,157.088444045827,13.2140822116544,7.1111802413273,2.03125,27.7965349935063,605.263862667147,586.960279518579,10.0992063492063,36.348414676898,1.01538461538462,9.10541744525586,44.5450478502028,610.716495591031,317.451227018841,247.912060571094,2.01694915254237
