"Artist","sum"
"Susan Boyle",117.785561497326
"Eminem",98.1707116412999
"Lady Antebellum",76.7594627594628
"Lady Gaga",71
"Justin Bieber",61.3961988304094
"Andrea Bocelli",61.0219696969697
"Taylor Swift",54.1410256410256
"Justin Bieber",52.7152553329024
"Taylor Swift",47.6507936507937
"The Black Eyed Peas",47.3859649122807
"Alicia Keys",46.0308080808081
"Carrie Underwood",44.9400438083885
"Lady Gaga",43.95
"Sade",38.1262626262626
"Michael Buble",37.4377990430622
"Drake",36.4761904761905
"Zac Brown Band",36.3587662337662
"Usher",36.1862745098039
"John Mayer",35.6607538802661
"Ke$ha",35.3848443223443
"Rihanna",34.9142857142857
"Michael Jackson",33.7892156862745
"Mary J. Blige",31.6923076923077
"Lady Antebellum",31.5324425574426
"Miranda Lambert",30.8666666666667
"Norah Jones",30.3595238095238
"Adam Lambert",29.8789682539683
"Various Artists",29.424358974359
"Owl City",29.0333333333333
"Jack Johnson",29
"Lil Wayne",28.0833333333333
"Various Artists",27.277183600713
"Casting Crowns",26.7023923444976
"Miley Cyrus",26.1388888888889
"Michael Jackson",25.9206349206349
"Katy Perry",25.6623376623377
"Jason Aldean",25.4896214896215
"Nickelback",25.4184782608696
"Eminem",25.0757575757576
"Jay-Z",23.3454545454545
"Ludacris",23.3309523809524
"Young Money",23.2058823529412
"Selena Gomez & The Scene",23.1860119047619
"Monica",22.3737373737374
"Kings Of Leon",22.3111111111111
"Trey Songz",21.875
"Trey Songz",21.683223209539
"Linkin Park",21.5175438596491
"Carole King & James Taylor",21.5
"Rick Ross",21.3529411764706
"Darius Rucker",21.125
"Train",21.0317307692308
"Daughtry",20.9848484848485
"Lil Wayne",20.6547619047619
"B.o.B",20.5737745098039
"Taylor Swift",20.3529411764706
"Various Artists",20.1396103896104
"P!nk",19.9166666666667
"AC/DC",19.6666666666667
"Tim McGraw",18.9958333333333
"50 Cent",18.875
"Robin Thicke",18.8174603174603
"Sugarland",18.5384615384615
"Taylor Swift",18.2666666666667
"Godsmack",18.229797979798
"Vampire Weekend",18.031746031746
"Zac Brown Band",17.9166666666667
"Skillet",17.8461538461538
"Kenny Chesney",17.3026315789474
"Avenged Sevenfold",17.037037037037
"Various Artists",16.7435897435897
"Gucci Mane",16.3620680044593
"The Black Keys",16.2232558139535
"Arcade Fire",16.1938461538462
"Disturbed",15.8333333333333
"Various Artists",15.8076923076923
"Mumford & Sons",15.5
"Beyonce",15.4326923076923
"Josh Groban",15.1975757575758
"Jaheim",15.1363636363636
"Casting Crowns",15
"Bon Jovi",14.6387107474569
"Gorillaz",14.6055555555556
"Sting",14.5409090909091
"Luke Bryan",14.5212765957447
"Various Artists",14.4706349206349
"Paramore",14.4101654846336
"Marvin Sapp",14.31279178338
"Phoenix",14.1818181818182
"Kings Of Leon",14.1666666666667
"Muse",14.1538461538462
"Tom Petty And The Heartbreakers",14.117816091954
"Susan Boyle",14.0606060606061
"tobyMac",14
"Breaking Benjamin",13.6527964959569
"Josh Turner",13.625
"Shinedown",13.6111111111111
"Fantasia",13.5238095238095
"Journey",13.518643685082
"R. Kelly",13.3333333333333
"Brad Paisley",13.3181818181818
"Them Crooked Vultures",13.1515151515152
"Michael Jackson",13.0681818181818
"Chris Brown",12.9848484848485
"Shakira",12.5833333333333
"Kris Allen",12.25
"Thirty Seconds To Mars",12.1666666666667
"Melanie Fiona",12.1563182148921
"Maroon 5",12.1272401433692
"Erykah Badu",12.125
"Kidz Bop Kids",11.4222222222222
"Drake",11.1428571428571
"Jason Aldean",11.1
"Jimi Hendrix",11
"Easton Corbin",10.7
"Broken Bells",10.7
"Kid Cudi",10.6667311411992
"Sarah McLachlan",10.5512987012987
"Keith Urban",10.4444444444444
"Miley Cyrus",10.3111111111111
"Brooks & Dunn",10.3111111111111
"Colbie Caillat",10.2111111111111
"Paul McCartney",10.2111111111111
"Trans-Siberian Orchestra",10.1521028538731
"Snoop Dogg",10.1468253968254
"Jason Derulo",10.1455555555556
"Michael Jackson",10.1309523809524
"Kidz Bop Kids",10.1309523809524
"Christina Aguilera",10.1251114081996
"Kem",10.1176470588235
"Various Artists",10.0526315789474
"Reba",10.0526315789474
"OneRepublic",10.0238095238095
"Selena Gomez & The Scene",9.58333333333333
"Bob Marley And The Wailers",9.45
"Maxwell",9.36111111111111
"Kenny Chesney",9.35
"Sugarland",9.35
"Chris Young",9.35
"Five Finger Death Punch",9.18977591036414
"Three Days Grace",9.1516265597148
"Ozzy Osbourne",9.1037037037037
"Blake Shelton",9.09090909090909
"Mannheim Steamroller",9.07692307692308
"Creedence Clearwater Revival",8.78421052631579
"MercyMe",8.57142857142857
"Foo Fighters",8.57142857142857
"Darius Rucker",8.55357142857143
"Jamey Johnson",8.55357142857143
"Rod Stewart",8.53968253968254
"Sugarland",8.52857142857143
"Rascal Flatts",8.52857142857143
"Guns N' Roses",8.12949039264829
"Flyleaf",8.11911881977671
"Gary Allan",8.11868686868687
"Bullet For My Valentine",8.10876623376623
"Michael Buble",8.10460992907801
"Pearl Jam",8.10210442723844
"Jimmy Buffett",8.09774436090225
"Alice In Chains",8.09523809523809
"Sara Bareilles",8.08651162790698
"The Rolling Stones",8.08101851851852
"Ray Lamontagne And The Pariah Dogs",8.07142857142857
"Toby Keith",7.86666666666667
"Corinne Bailey Rae",7.79166666666667
"Jamey Johnson",7.79166666666667
"Lil Wayne",7.77777777777778
"Jay Sean",7.77777777777778
"Big Boi",7.76666666666667
"Michael Buble",7.16666666666667
"Enrique Iglesias",7.16666666666667
"Usher",7.14285714285714
"Santana",7.14285714285714
"Michael Buble",7.13809523809524
"Cage The Elephant",7.13090909090909
"Chris Tomlin",7.12032085561497
"Creed",7.11142857142857
"Straight No Chaser",7.11062801932367
"Kid Cudi",7.10633484162896
"Alan Jackson",7.1010101010101
"Celtic Woman",7.09263157894737
"Leona Lewis",7.09090909090909
"Dierks Bentley",7.0859649122807
"The Script",7.08333333333333
"Toby Keith",7.07692307692308
"Jerrod Niemann",7.07323232323232
