"Artist","sum"
"50 Cent",117.785561497326
"Eminem",98.1707116412999
"Green Day",76.7594627594628
"Mariah Carey",71
"Kelly Clarkson",61.3961988304094
"Gwen Stefani",61.0219696969697
"Destiny's Child",54.1410256410256
"U2",52.7152553329024
"Shania Twain",47.6507936507937
"Rascal Flatts",47.3859649122807
"Usher",46.0308080808081
"Toby Keith",44.9400438083885
"Various Artists",43.95
"Coldplay",38.1262626262626
"Lil Jon & The East Side Boyz",37.4377990430622
"The Game",36.4761904761905
"The Killers",36.3587662337662
"The Black Eyed Peas",36.1862745098039
"Ciara",35.6607538802661
"Ray Charles",35.3848443223443
"Kanye West",34.9142857142857
"Ludacris",33.7892156862745
"Gretchen Wilson",31.6923076923077
"Various Artists",31.5324425574426
"Tim McGraw",30.8666666666667
"Fantasia",30.3595238095238
"Snoop Dogg",29.8789682539683
"Jack Johnson",29.424358974359
"Keith Urban",29.0333333333333
"George Strait",29
"System Of A Down",28.0833333333333
"Nelly",27.277183600713
"John Legend",26.7023923444976
"Various Artists",26.1388888888889
"Dave Matthews Band",25.9206349206349
"Toby Keith",25.6623376623377
"Maroon5",25.4896214896215
"T.I.",25.4184782608696
"Mike Jones",25.0757575757576
"Gorillaz",23.3454545454545
"Big & Rich",23.3309523809524
"Ray Charles",23.2058823529412
"3 Doors Down",23.1860119047619
"Mario",22.3737373737374
"Rob Thomas",22.3111111111111
"Guns N' Roses",21.875
"Simple Plan",21.683223209539
"R. Kelly",21.5175438596491
"Sugarland",21.5
"2Pac",21.3529411764706
"Clay Aiken",21.125
"Fall Out Boy",21.0317307692308
"Foo Fighters",20.9848484848485
"Young Jeezy",20.6547619047619
"Kenny Chesney",20.5737745098039
"Kenny Chesney",20.3529411764706
"My Chemical Romance",20.1396103896104
"Jesse McCartney",19.9166666666667
"Faith Hill",19.6666666666667
"Michael Buble",18.9958333333333
"Lindsay Lohan",18.875
"Nickelback",18.8174603174603
"Il Divo",18.5384615384615
"Hilary Duff",18.2666666666667
"Akon",18.229797979798
"Rod Stewart",18.031746031746
"Avril Lavigne",17.9166666666667
"Audioslave",17.8461538461538
"Creed",17.3026315789474
"Weezer",17.037037037037
"Joss Stone",16.7435897435897
"Britney Spears",16.3620680044593
"Ying Yang Twins",16.2232558139535
"Ashanti",16.1938461538462
"Papa Roach",15.8333333333333
"Josh Groban",15.8076923076923
"Crossfade",15.5
"Nine Inch Nails",15.4326923076923
"Frankie J",15.1975757575758
"Daddy Yankee",15.1363636363636
"John Mayer",15
"Alicia Keys",14.6387107474569
"Los Lonely Boys",14.6055555555556
"Hilary Duff",14.5409090909091
"Shakira",14.5212765957447
"Beck",14.4706349206349
"Common",14.4101654846336
"Lyfe Jennings",14.31279178338
"Ashlee Simpson",14.1818181818182
"Bow Wow",14.1666666666667
"Switchfoot",14.1538461538462
"Jennifer Lopez",14.117816091954
"Omarion",14.0606060606061
"Nas",14
"Backstreet Boys",13.6527964959569
"Lifehouse",13.625
"Brad Paisley",13.6111111111111
"Various Artists",13.5238095238095
"George Strait",13.518643685082
"Will Smith",13.3333333333333
"Pretty Ricky",13.3181818181818
"Andrea Bocelli",13.1515151515152
"Bee Gees",13.0681818181818
"Various Artists",12.9848484848485
"Bobby Valentino",12.5833333333333
"The White Stripes",12.25
"Velvet Revolver",12.1666666666667
"Kem",12.1563182148921
"Disturbed",12.1272401433692
"Mannheim Steamroller",12.125
"The Black Eyed Peas",11.4222222222222
"Gretchen Wilson",11.1428571428571
"Good Charlotte",11.1
"Trick Daddy",11
"Breaking Benjamin",10.7
"Missy Elliott",10.7
"Korn",10.6667311411992
"Staind",10.5512987012987
"Various Artists",10.4444444444444
"Larry The Cable Guy",10.3111111111111
"Chingy",10.3111111111111
"Norah Jones",10.2111111111111
"Bruce Springsteen",10.2111111111111
"Jessica Simpson",10.1521028538731
"Mudvayne",10.1468253968254
"Brad Paisley",10.1455555555556
"Keane",10.1309523809524
"JoJo",10.1309523809524
"Tina Turner",10.1251114081996
"LeAnn Rimes",10.1176470588235
"Bon Jovi",10.0526315789474
"Various Artists",10.0526315789474
"Gavin DeGraw",10.0238095238095
"Kenny Chesney",9.58333333333333
"Keyshia Cole",9.45
"Nelly",9.36111111111111
"Hawthorne Heights",9.35
"Seether",9.35
"Blake Shelton",9.35
"The All-American Rejects",9.18977591036414
"Josh Groban",9.1516265597148
"Dierks Bentley",9.1037037037037
"Paul Wall",9.09090909090909
"Anna Nalick",9.07692307692308
"Sheryl Crow",8.78421052631579
"Ja Rule",8.57142857142857
"Celine Dion",8.57142857142857
"Tony Yayo",8.55357142857143
"Ryan Cabrera",8.55357142857143
"Brooks & Dunn",8.53968253968254
"112",8.52857142857143
"Trans-Siberian Orchestra",8.52857142857143
"Trace Adkins",8.12949039264829
"Faith Evans",8.11911881977671
"Relient K",8.11868686868687
"Pearl Jam",8.10876623376623
"Various Artists",8.10460992907801
"Kidz Bop Kids",8.10210442723844
"Alicia Keys",8.09774436090225
"Martina McBride",8.09523809523809
"Cam'Ron",8.08651162790698
"Chris Botti",8.08101851851852
"Rod Stewart",8.07142857142857
"Martina McBride",7.86666666666667
"Montgomery Gentry",7.79166666666667
"The Pussycat Dolls",7.79166666666667
"Ashlee Simpson",7.77777777777778
"Ruben Studdard",7.77777777777778
"The Mars Volta",7.76666666666667
"The Rolling Stones",7.16666666666667
"Kenny G",7.16666666666667
"Kanye West",7.14285714285714
"Dane Cook",7.14285714285714
"Motley Crue",7.13809523809524
"Casting Crowns",7.13090909090909
"Nirvana",7.12032085561497
"Howie Day",7.11142857142857
"Three 6 Mafia",7.11062801932367
"Modest Mouse",7.10633484162896
"Bowling For Soup",7.1010101010101
"Neil Young",7.09263157894737
"Queen Latifah",7.09090909090909
"The Rolling Stones",7.0859649122807
"Beanie Sigel",7.08333333333333
"Slim Thug",7.07692307692308
"Slipknot",7.07323232323232
"Amerie",7.07142857142857
"The Beach Boys",7.06666666666667
"Beyonce",7.06389452332657
"The Offspring",7.05882352941176
"Def Leppard",7.04761904761905
"Jo Dee Messina",6.6
"Linkin Park",6.6
"Jimmy Eat World",6.6
