"Artist","sum"
"Taylor Swift",117.785561497326
"Beyonce",98.1707116412999
"Nickelback",76.7594627594628
"Britney Spears",71
"Kanye West",61.3961988304094
"Lady Gaga",61.0219696969697
"Eminem",54.1410256410256
"The Black Eyed Peas",52.7152553329024
"Kings Of Leon",47.6507936507937
"Jay-Z",47.3859649122807
"David Cook",46.0308080808081
"Zac Brown Band",44.9400438083885
"Various Artists",43.95
"Pink",38.1262626262626
"Jamie Foxx",37.4377990430622
"U2",36.4761904761905
"Rascal Flatts",36.3587662337662
"Keyshia Cole",36.1862745098039
"Dave Matthews Band",35.6607538802661
"Maxwell",35.3848443223443
"Sugarland",34.9142857142857
"Taylor Swift",33.7892156862745
"Green Day",31.6923076923077
"T.I.",31.5324425574426
"Darius Rucker",30.8666666666667
"Jason Mraz",30.3595238095238
"Whitney Houston",29.8789682539683
"AC/DC",29.424358974359
"Various Artists",29.0333333333333
"Kelly Clarkson",29
"Miley Cyrus",28.0833333333333
"The Fray",27.277183600713
"Jason Aldean",26.7023923444976
"Daughtry",26.1388888888889
"Various Artists",25.9206349206349
"Coldplay",25.6623376623377
"Lady Antebellum",25.4896214896215
"Il Divo",25.4184782608696
"Akon",25.0757575757576
"Michael Jackson",23.3454545454545
"The Killers",23.3309523809524
"Kid Rock",23.2058823529412
"Keith Urban",23.1860119047619
"Michael Buble",22.3737373737374
"Lil Wayne",22.3111111111111
"Ludacris",21.875
"Katy Perry",21.683223209539
"Shinedown",21.5175438596491
"Jonas Brothers",21.5
"Guns N' Roses",21.3529411764706
"Enya",21.125
"Bruce Springsteen",21.0317307692308
"Theory Of A Deadman",20.9848484848485
"David Archuleta",20.6547619047619
"Carrie Underwood",20.5737745098039
"Metallica",20.3529411764706
"Adele",20.1396103896104
"Ne-Yo",19.9166666666667
"Jamey Johnson",19.6666666666667
"Hollywood Undead",18.9958333333333
"Kenny Chesney",18.875
"Keri Hilson",18.8174603174603
"The All-American Rejects",18.5384615384615
"Rihanna",18.2666666666667
"The-Dream",18.229797979798
"Anthony Hamilton",18.031746031746
"Carrie Underwood",17.9166666666667
"Seal",17.8461538461538
"Miley Cyrus",17.3026315789474
"Jonas Brothers",17.037037037037
"George Strait",16.7435897435897
"Faith Hill",16.3620680044593
"Rick Ross",16.2232558139535
"Fall Out Boy",16.1938461538462
