"Artist","sum"
"'N Sync",117.785561497326
"Santana",98.1707116412999
"Eminem",76.7594627594628
"Dr. Dre",71
"Creed",61.3961988304094
"Celine Dion",61.0219696969697
"Christina Aguilera",54.1410256410256
"Backstreet Boys",52.7152553329024
"DMX",47.6507936507937
"Dixie Chicks",47.3859649122807
"Sisqo",46.0308080808081
"Destiny's Child",44.9400438083885
"Nelly",43.95
"Kid Rock",38.1262626262626
"Faith Hill",37.4377990430622
"Britney Spears",36.4761904761905
"3 Doors Down",36.3587662337662
"Korn",36.1862745098039
"Shania Twain",35.6607538802661
"Macy Gray",35.3848443223443
"Limp Bizkit",34.9142857142857
"Jay-Z",33.7892156862745
"Red Hot Chili Peppers",31.6923076923077
"Savage Garden",31.5324425574426
"Various Artists",30.8666666666667
"Papa Roach",30.3595238095238
"Sting",29.8789682539683
"Eiffel 65",29.424358974359
"Metallica",29.0333333333333
"Mariah Carey",29
"Blink-182",28.0833333333333
"Various Artists",27.277183600713
"Limp Bizkit",26.7023923444976
"Joe",26.1388888888889
"Lou Bega",25.9206349206349
"Will Smith",25.6623376623377
"Marc Anthony",25.4896214896215
"Matchbox Twenty",25.4184782608696
"Kid Rock",25.0757575757576
"Toni Braxton",23.3454545454545
"Ricky Martin",23.3309523809524
"Enrique Iglesias",23.2058823529412
"Kenny G",23.1860119047619
"The Notorious B.I.G.",22.3737373737374
"Various Artists",22.3111111111111
"Brian McKnight",21.875
"D'Angelo",21.683223209539
"Juvenile",21.5175438596491
"Jessica Simpson",21.5
"B.B. King/Eric Clapton",21.3529411764706
"Rage Against The Machine",21.125
"Eminem",21.0317307692308
"Smash Mouth",20.9848484848485
"Jagged Edge",20.6547619047619
"Lonestar",20.5737745098039
"2Pac/Outlawz",20.3529411764706
"Godsmack",20.1396103896104
"Juvenile",19.9166666666667
"Bone Thugs-N-Harmony",19.6666666666667
"Madonna",18.9958333333333
"Big Tymers",18.875
"Pink",18.8174603174603
"Andrea Bocelli",18.5384615384615
"Dixie Chicks",18.2666666666667
"Moby",18.229797979798
"Baha Men",18.031746031746
"Third Eye Blind",17.9166666666667
"No Doubt",17.8461538461538
"Bloodhound Gang",17.3026315789474
"Mystikal",17.037037037037
"George Strait",16.7435897435897
"LFO",16.3620680044593
"Alan Jackson",16.2232558139535
"Garth Brooks",16.1938461538462
"Whitney Houston",15.8333333333333
"Vertical Horizon",15.8076923076923
"Bon Jovi",15.5
"Cypress Hill",15.4326923076923
"Nas",15.1975757575758
"Mary J. Blige",15.1363636363636
"Lil' Kim",15
"A Perfect Circle",14.6387107474569
"Eve",14.6055555555556
"'N Sync",14.5409090909091
"SheDaisy",14.5212765957447
"504 Boyz",14.4706349206349
"Carl Thomas",14.4101654846336
"Slipknot",14.31279178338
"Ice Cube",14.1818181818182
"Kelly Price",14.1666666666667
"Jennifer Lopez",14.1538461538462
"Don Henley",14.117816091954
"OutKast",14.0606060606061
"Da Brat",14
"Jay-Z",13.6527964959569
"Incubus",13.625
"Beastie Boys",13.6111111111111
"Black Rob",13.5238095238095
"Dave Matthews Band",13.518643685082
"Lil' Wayne",13.3333333333333
"Ja Rule",13.3181818181818
"Lee Ann Womack",13.1515151515152
"Billy Gilman",13.0681818181818
"Mandy Moore",12.9848484848485
"Foo Fighters",12.5833333333333
"LeAnn Rimes",12.25
"Charlotte Church",12.1666666666667
"Yolanda Adams",12.1563182148921
"Goo Goo Dolls",12.1272401433692
"Gerald Levert",12.125
"Big Punisher",11.4222222222222
"Various Artists",11.1428571428571
"Sarah McLachlan",11.1
"Steely Dan",11
"Reba McEntire",10.7
"Charlotte Church",10.7
"Counting Crows",10.6667311411992
"Disturbed",10.5512987012987
"Various Artists",10.4444444444444
"Next",10.3111111111111
"Deftones",10.3111111111111
"Various Artists",10.2111111111111
"LL Cool J",10.2111111111111
"Everclear",10.1521028538731
"Kenny Chesney",10.1468253968254
"Lenny Kravitz",10.1455555555556
"P.O.D.",10.1309523809524
"Mya",10.1309523809524
"Drama",10.1251114081996
"TLC",10.1176470588235
"Sammie",10.0526315789474
"Avant",10.0526315789474
"Bush",10.0238095238095
"AC/DC",9.58333333333333
"Pearl Jam",9.45
"U2",9.36111111111111
"Rosie O'Donnell",9.35
"Blaque",9.35
"Common",9.35
"Busta Rhymes",9.18977591036414
"Angie Stone",9.1516265597148
"The Lox",9.1037037037037
"Backstreet Boys",9.09090909090909
"Stone Temple Pilots",9.07692307692308
"Mandy Moore",8.78421052631579
"Various Artists",8.57142857142857
"Wyclef Jean",8.57142857142857
"Vitamin C",8.55357142857143
"Trick Daddy",8.55357142857143
"R. Kelly",8.53968253968254
"Fiona Apple",8.52857142857143
"Toby Keith",8.52857142857143
"Q-Tip",8.12949039264829
"Jewel",8.11911881977671
"Staind",8.11868686868687
"Dido",8.10876623376623
"Andrea Bocelli",8.10460992907801
"Montell Jordan",8.10210442723844
"Beanie Sigel",8.09774436090225
"Drag-On",8.09523809523809
"Barenaked Ladies",8.08651162790698
"Bob Marley",8.08101851851852
