"Artist","sum"
"Alicia Keys",117.785561497326
"Josh Groban",98.1707116412999
"Lil Wayne",76.7594627594628
"Eagles",71
"Taylor Swift",61.3961988304094
"Kid Rock",61.0219696969697
"Coldplay",54.1410256410256
"Various Artists",52.7152553329024
"Carrie Underwood",47.6507936507937
"Garth Brooks",47.3859649122807
"Miley Cyrus",46.0308080808081
"Mary J. Blige",44.9400438083885
"Chris Brown",43.95
"Jack Johnson",38.1262626262626
"AC/DC",37.4377990430622
"Metallica",36.4761904761905
"Jonas Brothers",36.3587662337662
"Colbie Caillat",36.1862745098039
"Leona Lewis",35.6607538802661
"Rihanna",35.3848443223443
"Mariah Carey",34.9142857142857
"T.I.",33.7892156862745
"Jonas Brothers",31.6923076923077
"Usher",31.5324425574426
"Rascal Flatts",30.8666666666667
"Sugarland",30.3595238095238
"Sugarland",29.8789682539683
"Led Zeppelin",29.424358974359
"Miley Cyrus",29.0333333333333
"Daughtry",29
"Celine Dion",28.0833333333333
"Jordin Sparks",27.277183600713
"Keyshia Cole",26.7023923444976
"Various Artists",26.1388888888889
"Robert Plant / Alison Krauss",25.9206349206349
"Various Artists",25.6623376623377
"Disturbed",25.4896214896215
"Amy Winehouse",25.4184782608696
"OneRepublic",25.0757575757576
"Fergie",23.3454545454545
"Linkin Park",23.3309523809524
"Sara Bareilles",23.2058823529412
"Nickelback",23.1860119047619
"Kenny Chesney",22.3737373737374
"Rick Ross",22.3111111111111
"Michael Buble",21.875
"Reba McEntire",21.683223209539
"Madonna",21.5175438596491
"Mannheim Steamroller",21.5
"Jay-Z",21.3529411764706
"Keith Urban",21.125
"Maroon 5",21.0317307692308
"Radiohead",20.9848484848485
"George Strait",20.6547619047619
"Young Jeezy",20.5737745098039
"Soulja Boy Tell'em",20.3529411764706
"3 Doors Down",20.1396103896104
"Ne-Yo",19.9166666666667
"Taylor Swift",19.6666666666667
"Alan Jackson",18.9958333333333
"Jason Mraz",18.875
"Duffy",18.8174603174603
"The Game",18.5384615384615
"Slipknot",18.2666666666667
"Katy Perry",18.229797979798
"Andrea Bocelli",18.031746031746
"Danity Kane",17.9166666666667
"Plies",17.8461538461538
"Trace Adkins",17.3026315789474
"Journey",17.037037037037
"Kanye West",16.7435897435897
"Brad Paisley",16.3620680044593
"Lupe Fiasco",16.2232558139535
"Toby Keith",16.1938461538462
"Jaheim",15.8333333333333
"The-Dream",15.8076923076923
"Britney Spears",15.5
"Seether",15.4326923076923
