"Artist","sum"
"Adele",117.785561497326
"Michael Buble",98.1707116412999
"Drake",76.7594627594628
"Taylor Swift",71
"One Direction",61.3961988304094
"Luke Bryan",61.0219696969697
"Mumford & Sons",54.1410256410256
"Rihanna",52.7152553329024
"Lionel Richie",47.6507936507937
"The Black Keys",47.3859649122807
"Justin Bieber",46.0308080808081
"Lady Antebellum",44.9400438083885
"Justin Bieber",43.95
"Carrie Underwood",38.1262626262626
"Nickelback",37.4377990430622
"Adele",36.4761904761905
"Coldplay",36.3587662337662
"Whitney Houston",36.1862745098039
"Jason Aldean",35.6607538802661
"fun.",35.3848443223443
"Maroon 5",34.9142857142857
"Various Artists",33.7892156862745
"Eric Church",31.6923076923077
"Kelly Clarkson",31.5324425574426
"Katy Perry",30.8666666666667
"Nicki Minaj",30.3595238095238
"Gotye",29.8789682539683
"LMFAO",29.424358974359
"Mumford & Sons",29.0333333333333
"Jason Aldean",29
"Young Jeezy",28.0833333333333
"Scotty McCreery",27.277183600713
"Florence + The Machine",26.7023923444976
"Mary J. Blige",26.1388888888889
"Zac Brown Band",25.9206349206349
"Various Artists",25.6623376623377
"P!nk",25.4896214896215
"The Band Perry",25.4184782608696
"Lil Wayne",25.0757575757576
"Linkin Park",23.3454545454545
"Kenny Chesney",23.3309523809524
"Andrea Bocelli",23.2058823529412
"John Mayer",23.1860119047619
"Madonna",22.3737373737374
"Taylor Swift",22.3111111111111
"Maroon 5",21.875
"Miranda Lambert",21.683223209539
"Various Artists",21.5175438596491
"Rick Ross",21.5
"Bruce Springsteen",21.3529411764706
"Jay Z Kanye West",21.125
"Toby Keith",21.0317307692308
"Daughtry",20.9848484848485
"Various Artists",20.6547619047619
"Brantley Gilbert",20.5737745098039
"Of Monsters And Men",20.3529411764706
"Dave Matthews Band",20.1396103896104
"The Lumineers",19.9166666666667
"Bruno Mars",19.6666666666667
"Foster The People",18.9958333333333
"Skrillex",18.875
"Usher",18.8174603174603
"Amy Winehouse",18.5384615384615
"Jack White",18.2666666666667
"Blake Shelton",18.229797979798
"Rascal Flatts",18.031746031746
"Jason Mraz",17.9166666666667
"Lana Del Rey",17.8461538461538
"Van Halen",17.3026315789474
"2 Chainz",17.037037037037
"Norah Jones",16.7435897435897
"Frank Ocean",16.3620680044593
"Zac Brown Band",16.2232558139535
"Tony Bennett",16.1938461538462
"Chris Brown",15.8333333333333
"Little Big Town",15.8076923076923
"Various Artists",15.5
"Kendrick Lamar",15.4326923076923
"Casting Crowns",15.1975757575758
"Train",15.1363636363636
"Bob Seger & The Silver Bullet Band",15
