"Artist","sum"
"Usher",117.785561497326
"Outkast",98.1707116412999
"Josh Groban",76.7594627594628
"Alicia Keys",71
"Norah Jones",61.3961988304094
"Evanescence",61.0219696969697
"Toby Keith",54.1410256410256
"Britney Spears",52.7152553329024
"Sheryl Crow",47.6507936507937
"Kenny Chesney",47.3859649122807
"Jay-Z",46.0308080808081
"Kanye West",44.9400438083885
"Various Artists",43.95
"Jessica Simpson",38.1262626262626
"Maroon5",37.4377990430622
"Various Artists",36.4761904761905
"Hilary Duff",36.3587662337662
"Ashlee Simpson",36.1862745098039
"Gretchen Wilson",35.6607538802661
"G-Unit",35.3848443223443
"No Doubt",34.9142857142857
"Avril Lavigne",33.7892156862745
"Blink-182",31.6923076923077
"Hoobastank",31.5324425574426
"Prince",30.8666666666667
"Nickelback",30.3595238095238
"Various Artists",29.8789682539683
"Tim McGraw",29.424358974359
"Beyonce",29.0333333333333
"D12",29
"Ruben Studdard",28.0833333333333
"Twista",27.277183600713
"Linkin Park",26.7023923444976
"Sarah McLachlan",26.1388888888889
"Black Eyed Peas",25.9206349206349
"Norah Jones",25.6623376623377
"Chingy",25.4896214896215
"Rod Stewart",25.4184782608696
"Nelly",25.0757575757576
"Switchfoot",23.3454545454545
"Ludacris",23.3309523809524
"Guns N' Roses",23.2058823529412
"Clay Aiken",23.1860119047619
"Los Lonely Boys",22.3737373737374
"Big & Rich",22.3111111111111
"Lloyd Banks",21.875
"3 Doors Down",21.683223209539
"Dido",21.5175438596491
"Velvet Revolver",21.5
"Jet",21.3529411764706
"Ray Charles",21.125
"Yellowcard",21.0317307692308
"Keith Urban",20.9848484848485
"Jimmy Buffett",20.6547619047619
"Alan Jackson",20.5737745098039
"The Beatles",20.3529411764706
"Brad Paisley",20.1396103896104
"Juvenile",19.9166666666667
"Incubus",19.6666666666667
"Beastie Boys",18.9958333333333
"Alan Jackson",18.875
"Modest Mouse",18.8174603174603
"George Strait",18.5384615384615
"Lil' Flip",18.2666666666667
"Kid Rock",18.229797979798
"Martina McBride",18.031746031746
"Michael McDonald",17.9166666666667
"Red Hot Chili Peppers",17.8461538461538
"Korn",17.3026315789474
"Eagles",17.037037037037
"Janet Jackson",16.7435897435897
"Jadakiss",16.3620680044593
"R. Kelly",16.2232558139535
"Coldplay",16.1938461538462
"Slipknot",15.8333333333333
"Nelly",15.8076923076923
"Harry Connick, Jr.",15.5
"Lil Jon & The East Side Boyz",15.4326923076923
"Nelly",15.1975757575758
"John Mayer",15.1363636363636
"Jojo",15
"Mario Winans",14.6387107474569
"Green Day",14.6055555555556
"Young Buck",14.5409090909091
"Linkin Park",14.5212765957447
"The Beach Boys",14.4706349206349
"Rascal Flatts",14.4101654846336
"Avant",14.31279178338
"Ying Yang Twins",14.1818181818182
"Westside Connection",14.1666666666667
"Josh Turner",14.1538461538462
"Eminem",14.117816091954
"Three Days Grace",14.0606060606061
"Toby Keith",14
"Anthony Hamilton",13.6527964959569
"Audioslave",13.625
"Trace Adkins",13.6111111111111
"50 Cent",13.5238095238095
"Diana Krall",13.518643685082
"Michael Jackson",13.3333333333333
"Dixie Chicks",13.3181818181818
"Luther Vandross",13.1515151515152
"Various Artists",13.0681818181818
"Good Charlotte",12.9848484848485
"Rod Stewart",12.5833333333333
"Missy Elliott",12.25
"Franz Ferdinand",12.1666666666667
"Hilary Duff",12.1563182148921
"Trapt",12.1272401433692
"Musiq",12.125
"Harry Connick, Jr.",11.4222222222222
"Lil Wayne",11.1428571428571
"Puddle of Mudd",11.1
"Five for Fighting",11
"Rod Stewart",10.7
"Simple Plan",10.7
"Lostprophets",10.6667311411992
"J-Kwon",10.5512987012987
"Petey Pablo",10.4444444444444
"LL Cool J",10.3111111111111
"Casting Crowns",10.3111111111111
"Counting Crows",10.2111111111111
"The Darkness",10.2111111111111
"Sting",10.1521028538731
"Story of the Year",10.1468253968254
"Shania Twain",10.1455555555556
"Eamon",10.1309523809524
"Limp Bizkit",10.1309523809524
"Eric Clapton",10.1251114081996
"R. Kelly",10.1176470588235
"New Found Glory",10.0526315789474
"Jill Scott",10.0526315789474
"Leann Rimes",10.0238095238095
"Christina Aguilera",9.58333333333333
"8Ball & MJG",9.45
"Rascal Flatts",9.36111111111111
"Various Artists",9.35
"Brooks & Dunn",9.35
"The Killers",9.35
"Dierks Bentley",9.18977591036414
"Pink",9.1516265597148
"Aerosmith",9.1037037037037
"Mase",9.09090909090909
"T.I.",9.07692307692308
"Method Man",8.78421052631579
"The Offspring",8.57142857142857
"Joss Stone",8.57142857142857
"Alan Jackson",8.55357142857143
"Sean Paul",8.55357142857143
"Taking Back Sunday",8.53968253968254
"Breaking Benjamin",8.52857142857143
"Kelis",8.52857142857143
"Kenny Chesney",8.12949039264829
"Toby Keith",8.11911881977671
"Tim McGraw",8.11868686868687
"Big Tymers",8.10876623376623
"Van Halen",8.10460992907801
"Shinedown",8.10210442723844
"Joe",8.09774436090225
"Matchbox Twenty",8.09523809523809
"Good Charlotte",8.08651162790698
"The White Stripes",8.08101851851852
"Michael Buble",8.07142857142857
"Seal",7.86666666666667
"Various Artists",7.79166666666667
"Ciara",7.79166666666667
"3 Doors Down",7.77777777777778
"Anita Baker",7.77777777777778
"Godsmack",7.76666666666667
"Elvis Presley",7.16666666666667
"Shyne",7.16666666666667
"Jagged Edge",7.14285714285714
"Dean Martin",7.14285714285714
"Lil Jon & The East Side Boyz",7.13809523809524
"Gary Allan",7.13090909090909
"Dave Matthews Band",7.12032085561497
"Alanis Morissette",7.11142857142857
"Finger Eleven",7.11062801932367
"Dave Matthews",7.10633484162896
"Keith Urban",7.1010101010101
"Akon",7.09263157894737
"Coldplay",7.09090909090909
"Memphis Bleek",7.0859649122807
"Cassidy",7.08333333333333
"Carl Thomas",7.07692307692308
"Korn",7.07323232323232
"Led Zeppelin",7.07142857142857
