"chamber.pop","jam.band","tribal.house","progressive.rock","groove.metal","gospel","swedish.pop","trance","lovers.rock","abstract","disco.house","rock","retro.metal","candy.pop","contemporary.country","stoner.rock","gothic.rock","protopunk","g.funk","roots.rock","reggae","sleaze.rock","deep.vocal.house","british.blues","house","folk","miami.bass","reggae.fusion","metropopolis","folk.punk","urban.contemporary","bubblegum.dance","dance.pop","hardcore.breaks","garage.rock","pop.punk","lounge","melancholia","boy.band","jazz.fusion","britpop","underground.hip.hop","psychedelic.rock","traditional.folk","classic.swedish.pop","pub.rock","punk.christmas","healing","new.wave.pop","hip.pop","indie.r.b","southern.rock","dream.pop","skate.punk","metalcore","slow.core","noise.pop","australian.dance","ambient","roots.reggae","death.metal","minimal","sheffield.indie","latin.metal","electronic","broken.beat","industrial","funk.rock","post.disco","pop","metal","rap","dancehall","christian.alternative.rock","jazz.blues","latin","world","downtempo","c86","symphonic.rock","electro.swing","progressive.house","neo.progressive","folk.pop","show.tunes","riot.grrrl","punk","canadian.indie","southern.soul.blues","progressive.metal","experimental.rock","crossover.thrash","indie.rock","lilith","celtic.punk","qawwali","talent.show","chicano.rap","gangster.rap","boston.rock","breakbeat","alternative.hip.hop","west.coast.rap","new.orleans.jazz","nu.skool.breaks","east.coast.hip.hop","world.fusion","vocal.house","soca","cowpunk","post.punk","bubble.trance","alternative.pop","bouncy.house","disco","black.death","modern.southern.rock","deep.northern.soul","acid.jazz","beach.music","mellow.gold","hardcore.hip.hop","deep.eurodance","old.school.hip.hop","adult.standards","indietronica","electro","hardcore.techno","brill.building.pop","soul","soundtrack","drill.and.bass","turntablism","merseybeat","christian.music","new.wave","punjabi","ragga.jungle","classical","big.band","swing","neo.soul","neo.mellow","indie.christmas","australian.pop","classic.funk.rock","gbvfi","australian.alternative.rock","juggalo","texas.blues","lo.fi","deep.east.coast.hip.hop","post.hardcore","rockabilly","new.jack.swing","icelandic.pop","heavy.christmas","album.rock","rap.metalcore","ethereal.wave","drumfunk","alternative.metal","zolo","trance.hop","orchestral","filmi","ragtime","country.rock","happy.hardcore","quiet.storm","christmas","country","bow.pop","jangle.pop","blues.rock","spoken.word","industrial.rock","hi.nrg","irish.folk","chill.out","drum.and.bass","funk","chill.lounge","glam.metal","power.metal","soft.rock","oi","experimental","pop.rock","german.techno","deep.funk.house","acid.house","ebm","christian.christmas","hip.house","alternative.dance","nu.metal","eurodance","shoegaze","irish.rock","folk.christmas","modern.blues","madchester","no.wave","operatic.pop","hollywood","nu.gaze","cabaret","easy.listening","big.beat","trip.hop","rumba","classical.christmas","techno","classic.rock","new.romantic","minimal.techno","romantic","synthpop","jazz.christmas","power.pop","hardcore","permanent.wave","british.invasion","indian.pop","latin.christmas","new.jack.smooth","rap.rock","southern.soul","nu.jazz","british.folk","dub","desi","europop","deep.house","funk.metal","ninja","rock.steady","noise.rock","vocal.jazz","anti.folk","chicago.house","rva.indie","pop.christmas","deep.indie.rock","celtic.rock","smooth.jazz","soul.christmas","alternative.rock","jungle","pop.rap","motown","tech.house","electro.industrial","steampunk","melodic.metalcore","world.christmas","intelligent.dance.music","thrash.metal","alternative.country","dance.rock","jazz","celtic","jump.blues","rock.and.roll","singer.songwriter","scottish.rock","bhangra","freestyle","illbient","speed.metal","ccm","post.grunge","r.b","welsh.rock","underground.power.pop","latin.hip.hop","hard.rock","deep.progressive.trance","art.rock","celtic.christmas","uk.post.punk","grunge","glitch","hardcore.punk","doo.wop","new.age","electric.blues","neo.psychedelic","folk.rock","industrial.metal","bubblegum.pop","latin.pop","detroit.techno","flamenco","space.rock","glam.rock","jazz.funk","modern.classical","dark.wave","dixieland","rap.metal","hip.hop","p.funk","electroclash","laboratorio","piano.rock","italian.progressive.rock","traditional.irish.folk"
62.4181583469558,4.06781609195402,7.08992886426685,30.339504243039,19.2624297776968,7.09330628803245,63.351184001184,3.05263157894737,107.100921293655,5.1031746031746,31.3699205148475,483.78820635195,2.02439024390244,15.2253218822872,14.1895604395604,4.07407407407407,10.141493439481,21.2720291025752,33.4150165781755,96.4351428088677,100.575968983308,12.1803687257847,5.06154552008914,42.4665445285372,6.06158357771261,29.4453693658732,10.0941130225675,19.2524099287257,4.07692307692308,7.10174880763116,317.650015258531,244.92986023403,410.378294938464,2.02222222222222,26.4121646443255,3.05,37.4767717424694,56.405643195109,305.41917300953,2.03149801587302,299.735826488809,5.06167557932264,21.2485486290978,31.4680966386005,2.02222222222222,6.0887194874706,2.02127659574468,13.852380952381,608.815312188566,92.4422734418097,31.3751340563411,24.3138686890955,46.6085396569197,1.01333333333333,4.03740562800275,15.2088762884067,25.359401038051,23.9520202020202,10.157266458496,112.144399554525,4.04134697357204,4.03333333333333,8.0829346092504,4.04134697357204,139.712930152711,5.09369369369369,16.2243979620834,127.947023798321,19.2450494206083,174.025913895075,33.5376053175693,79.9964046587043,83.1398101825439,3.04105691056911,3.025,26.271560967919,2.0188679245283,21.2624695378357,3.03369235017951,26.2934550541327,20,5.07048872180451,7.08886576143075,106.17353784783,11.1236507936508,2.02941176470588,7.10868400315208,24.1175042348955,1.01449275362319,9.11494257060295,18.2592885872298,8.09534213593926,91.5743923377623,93.0365328583704,6.05807679337092,1.015625,2.02777777777778,3.03030303030303,49.6105739679058,9.10489794607441,39.5998970736471,1.01470588235294,33.4150165781755,18.2820512820513,2.04195804195804,17.245804759105,18.9045489740612,55.6823439357284,3.02631578947368,9.04764605785593,14.187732427749,1.01428571428571,27.322336652674,3.03977485928705,46.5130000295176,1.01351351351351,1.01666666666667,1.01666666666667,67.7733241594547,4.02439024390244,321.163424630927,44.5137479837906,1.02,73.859361631362,40.4879834474311,7.08824088145897,9.08058551617873,47.6585817507059,29.3084734774538,51.4629561497203,4.03333333333333,1.01785714285714,2.02,2.01515151515152,3.04105691056911,201.465758675851,1.015625,6.061175616836,4.02272727272727,18.2820512820513,20.3042735042735,134.969403163762,39.2482298584783,41.604490347725,34.1123905723906,86.4004257162191,1.01923076923077,15.2270370370371,38.4160097908589,6.10555555555555,24.2943403727635,4.04604918890634,4.07407407407407,4.02439024390244,147.916151102148,4.07692307692308,65.9119524540775,236.866625401456,3.04487179487179,3.04784688995215,2.01470588235294,59.8799553328148,7.08674320288562,4.04166666666667,4.02272727272727,1.015625,18.2820512820513,55.1035272594635,3.03977485928705,128.938577376278,50.5262712625571,14.1895604395604,4.03333333333333,24.138850852653,55.6413737533665,4.02564102564103,26.3784093402327,119.833817187678,13.1498093361904,68.936405640569,2.01470588235294,59.4772812108485,5.04563492063492,27.4413111861021,4.06274131274131,301.549544752443,3.02083333333333,18.2333911513323,213.803761646276,57.931028286001,4.05266343825666,57.5168686009946,1.01785714285714,10.1343631986016,620.64253784474,7.08824088145897,49.2477843390339,450.746622143486,36.4784243985914,3.0462577962578,139.484924696458,3.03809523809524,337.884447581001,3.05705128205129,5.04365079365079,6.08,25.338567209595,20.3053070960048,2.02222222222222,98.119309674622,24.3103164277878,2.0188679245283,4.02272727272727,5.06767056700856,93.1729973038735,157.646619877416,1.01388888888889,4.02272727272727,144.441126751554,32.4381940007667,35.3026603630695,8.09534213593926,381.56308446167,19.2575845207424,1.015625,31.29720199356,4.05935127674259,88.7224724197481,17.1159663865546,28.3822874188091,10.1052489177489,41.3945860110039,1.015625,582.050304609584,8.11263759615794,63.4886063833689,2.02,16.8333333333333,5.08166666666667,28.3858626515603,6.06666666666667,17.2409388272057,4.04464285714286,505.389880397705,9.36111111111111,31.3573585874282,4.05233134920635,309.997856740504,261.501521445831,8.07588149918894,41.5417452954034,51.4623164908717,1.01388888888889,1.01785714285714,4.04347826086957,4.03740562800275,16.8866334922939,24.3305578121015,12.1620247942499,11.0693851882907,181.78875561392,18.2820512820513,13.1469155844156,4.02439024390244,13.1672473867596,219.174995875231,9.13391343825666,1.015625,37.2560193670819,6.10531746031746,8.10408828631335,3.04105691056911,134.785164360478,257.890533154696,14.2382323232323,1.01351351351351,3.03030303030303,137.598177528606,3.02631578947368,67.7698675910794,16.1704663090532,21.2959345818501,88.947573757462,1.01785714285714,5.0874074074074,4.02439024390244,46.3498480243162,20.2249195856464,55.6948638270723,63.7963780614718,30.4158149682354,9.14285714285714,26.271560967919,3.03885630498534,2.0188679245283,30.3960575548713,136.312301357053,24.3034561302224,4.03333333333333,1.01754385964912,18.2820512820513,36.4659184306534,93.1255839391993,1.01492537313433,7.08824088145897,1.01754385964912,53.3220951925622,1.02,2.01639344262295
