"deep.east.coast.hip.hop","fourth.world","shoegaze","welsh.rock","christian.alternative.rock","disco","jump.up","alternative.rock","avantgarde.metal","pop.rap","reggae.fusion","psychill","experimental.rock","gbvfi","thrash.metal","hard.house","new.wave","drill.and.bass","deep.disco","slow.core","lo.fi","country.dawn","goa.trance","uplifting.trance","operatic.pop","swiss.rock","happy.hardcore","drum.and.bass","nu.gaze","progressive.house","rap.metal","traditional.folk","classic.funk.rock","east.coast.hip.hop","romanian.rock","deep.contemporary.country","intelligent.dance.music","deep.vocal.house","sleaze.rock","rockabilly","bubblegum.pop","melodic.metalcore","christmas","post.hardcore","funk","soft.rock","post.punk","hard.alternative","straight.edge","new.age","garage.rock","indie.r.b","electroclash","baile.funk","pop.christmas","pop.rock","trip.hop","jazz.christmas","bemani","uk.garage","roots.rock","christian.christmas","violin","quiet.storm","twee.pop","turntablism","g.funk","pop.house","freestyle","soul.christmas","lilith","british.blues","bubble.trance","punk","deep.hardstyle","underground.hip.hop","boston.rock","new.romantic","sheffield.indie","liquid.funk","scottish.rock","indie.rock","southern.hip.hop","trance.hop","vocal.house","swedish.indie.rock","breakbeat","rap.rock","deep.progressive.trance","german.techno","hip.pop","punjabi","symphonic.rock","industrial.metal","post.grunge","hardcore.techno","ska","british.invasion","folk.pop","neo.psychedelic","bubblegum.dance","electro.house","deep.orgcore","piano.rock","modern.uplift","speed.garage","chill.lounge","australian.dance","opera","chicago.house","hard.rock","teen.pop","metal","deep.house","indonesian.indie","hi.nrg","jangle.pop","hardcore.punk","metropopolis","urban.contemporary","tribal.house","smooth.jazz","gangster.rap","anti.folk","roots.reggae","doom.metal","pop","singer.songwriter","old.school.hip.hop","britpop","tech.house","crunk","album.rock","alternative.dance","indie.christmas","hardcore","emo","eurodance","power.metal","big.beat","shibuya.kei","rock","illbient","miami.bass","bouncy.house","classic.rock","heavy.christmas","minimal.techno","psychedelic.trance","bassline","christian.rock","melodic.hardcore","europop","oshare.kei","gospel","bow.pop","c86","detroit.techno","celtic.christmas","modern.country.rock","progressive.rock","alternative.pop","dancehall","worship","progressive.trance","nu.skool.breaks","gothic.metal","folk.rock","boy.band","blues.rock","motown","j.dance","industrial.rock","electro","power.pop","disco.house","juggalo","folk","ambient","glam.rock","qawwali","microhouse","industrial","psychobilly","argentine.rock","contemporary.country","country.road","r.b","acid.techno","trap.music","melancholia","chill.out","neo.soul","belgian.rock","ccm","e6fi","irish.folk","rap","christian.music","folk.punk","world","new.wave.pop","trance","country.christmas","rock.and.roll","nu.jazz","dream.pop","ninja","neo.mellow","techno","hip.hop","protopunk","australian.alternative.rock","synthpop","dirty.south.rap","latin","psychedelic.rock","jungle","bhangra","experimental","dance.pop","new.jack.swing","downtempo","celtic.rock","anarcho.punk","madchester","mod.revival","alternative.hip.hop","permanent.wave","funk.metal","hardcore.hip.hop","abstract.beats","zolo","west.coast.rap","lovers.rock","lounge","australian.pop","children.s.music","nu.metal","latin.christmas","bmore","celtic","post.disco","mellow.gold","comic","adult.standards","progressive.metal","desi","ska.punk","pop.punk","edm","post.rock","noise.rock","soundtrack","alternative.metal","acid.jazz","metalcore","dub","funk.rock","drumfunk","indian.pop","space.rock","filmi","grime","indie.folk","noise.pop","latin.pop","soul","speed.metal","soul.flow","filter.house","talent.show","electronic","black.death","hurban","oi","house","punk.christmas","dance.rock","polish.punk","chamber.pop","uk.post.punk","icelandic.pop","glam.metal","latin.hip.hop","no.wave","skate.punk","thai.pop","country.rock","grunge","brill.building.pop","candy.pop","groove.metal","indie.pop","laboratorio","reggae","hip.house","abstract","swedish.pop","bass.music","folk.christmas","jazz.funk","deep.uplifting.trance","acid.house","art.rock","country"
1.01694915254237,2.03921568627451,32.9197318342837,35.6220421597733,9.12439024390244,46.1541214177979,3.03333333333333,312.905410913152,2.02777777777778,157.700019846188,6.10990433909412,14.2630266075388,6.11516122219093,2.04583333333333,4.0954415954416,4.08333333333333,131.86995589746,2.02777777777778,1.01470588235294,22.3452856521935,47.7890955128941,1.01515151515152,1.01785714285714,27.3412759061256,4.06513098464318,1.01351351351351,3.04263038548753,15.2196454519035,5.09310038066865,25.3894894660238,9.18958619811561,17.6958945501784,61.690376840222,32.2087119063899,2.02777777777778,2.0327868852459,46.9579328395753,2.025,8.15702566909463,6.07692307692308,4.06468531468532,1.01369863013699,7.09615384615385,11.7020308123249,35.0308530306982,253.755761953496,14.9276028214722,1.01408450704225,4.02631578947368,15.2642432950414,51.0548322620584,71.8480739813657,15.7558109899449,1.015625,770.095932069017,441.076521064716,98.630460628382,1.01666666666667,3.03333333333333,55.1105591119822,33.4954516360783,1.01333333333333,3.04290876242096,106.838761983647,26.0978277496409,9.15174818400625,27.7736298292902,2.04761904761905,11.1526264433241,230.275939955887,123.941049886738,3.04545454545455,87.6027203025733,8.14316796838377,1.01587301587302,26.0920629548996,4.07728507905139,102.432315684592,10.2361111111111,10.1592850915432,62.460894192889,136.769639550093,11.3794117647059,4.11090909090909,83.1358684123759,4.07439024390244,76.285916031775,81.605123454868,8.1332908280489,43.1860838912438,167.371471537028,3.04761904761905,4.06728699142492,11.217837343535,124.61219237256,38.4521341913685,5.06671608598962,11.5874847374847,103.811128048784,122.557497642654,154.953045019363,29.6197341179034,2.02889812889813,88.8974358974359,1.01408450704225,103.048986461044,2.03868828297716,29.9891482391483,1.02222222222222,46.6214970842138,22.4063394057042,136.467624758754,6.12800815010689,25.4242289547398,3.05204216073781,70.2305107361025,12.2181761038724,1.01587301587302,10.1138583638584,369.422484625465,49.6953023305006,1.01666666666667,97.5182096466642,12.1846038019951,1.01960784313725,1.0188679245283,453.013268254405,87.421042435572,77.1450040733424,631.582987787109,2.03333333333334,11.3794117647059,109.362556443852,21.0070595039635,64.1106092930012,4.02631578947368,11.7020308123249,243.681098453017,1.01851851851852,169.48291624442,2.02859477124183,541.733649773882,10.1911163928438,1.01754385964912,1.02040816326531,16.2496372456287,6.08040935672515,1.01666666666667,7.15060267881052,13.1339285714286,9.12439024390244,2.03201844262295,722.547244434632,3.05125301932367,2.03,7.09953498794286,22.050238353196,3.05057471264368,10.1136261843239,2.0327868852459,4.06728699142492,12.2199197749924,3.05362728281707,9.12439024390244,28.3608837492629,10.1473849937149,1.0188679245283,22.7488958273176,412.269521738465,6.11481272350838,9.41666666666667,1.01388888888889,6.11452565522333,32.072619047619,38.6262896949732,78.07646961012,43.0119596466642,16.6708945501784,15.9503267973856,57.4168745862188,3.04761904761905,1.01666666666667,6.11452565522333,1.01369863013699,2.02777777777778,3.04793840039742,3.04793840039742,293.533199740866,3.04444444444445,2.02941176470588,71.5745002839585,119.457816685749,179.510796614089,1.01785714285714,9.12439024390244,3.06462585034014,8.08822751322751,143.395180687812,9.12439024390244,41.1906676656676,3.03030303030303,534.452923087042,28.3608837492629,3.04793840039742,7.09615384615385,40.990563774117,58.0047261579921,10.1588332042492,152.545719196618,10.1892075773513,176.088376462806,12.211135506115,9.11849627174813,107.703436947646,16.4689387917329,9.5,8.53968253968254,15.2196454519035,3.04761904761905,4.06474567861501,844.733304844224,212.520232020989,80.8485558664772,24.3314789090702,27,618.275828619568,26.0399650255582,34.2114539805406,452.870039454229,60.2705529019168,102.981144526027,8.07142857142857,4.07769151138716,27.7736298292902,1.01960784313725,11.3234778536063,61.0548241251904,35.5625,50.1432872340679,10.5232558139535,2.04014452027298,6.07444629014396,3.04524886877828,204.349232490755,1.01785714285714,9.16208791208791,1.01851851851852,3.04761904761905,47.3396922764658,15.1968593404332,39.7514742582862,1.01351351351351,1.0188679245283,2.02777777777778,54.955991281204,51.1557177175921,1.01369863013699,2.0368492224476,61.5213395525808,3.05,3.04761904761905,59.0251380320459,3.04761904761905,2.04,21.3122719361273,14.2816940472816,9.5,15.489417989418,4.0954415954416,1.01351351351351,23.5190476190476,117.51075036075,261.227766516742,1.02222222222222,9.5,1.015625,92.4705292487034,51.3559107997266,99.0816291443933,2.03201844262295,78.1568672408807,13.9099385560676,7.07539682539683,8.15702566909463,1.01694915254237,1.02380952380952,6.10395904682162,1.02777777777778,26.3743505386344,45.7726007377471,9.55891330891331,38.995153015569,17.3536206035884,21.3122719361273,13.7714425770308,5.09029649595687,258.253732061014,3.08333333333333,23.1824175824175,2.02702702702703,141.659022855164,19.5163059163059,8.10800865800867,53.4249549051933,30.1734706453537,1.01515151515152
