"chamber.pop","jam.band","deep.contemporary.country","tribal.house","progressive.rock","spanish.pop","filter.house","groove.metal","brazilian.pop.music","gospel","swedish.pop","trance","hard.house","disco.house","rock","candy.pop","contemporary.country","hard.trance","protopunk","g.funk","roots.rock","deep.vocal.house","reggae","sleaze.rock","british.blues","house","country.road","folk","reggae.fusion","metropopolis","folk.punk","urban.contemporary","bubblegum.dance","dance.pop","italian.pop","garage.rock","pop.punk","lounge","melancholia","boy.band","britpop","underground.hip.hop","microhouse","bossa.nova.jazz","psychedelic.rock","traditional.folk","atmospheric.black.metal","punk.christmas","new.wave.pop","hip.pop","indie.r.b","southern.rock","dream.pop","e6fi","skate.punk","slow.core","noise.pop","australian.dance","samba","bmore","dirty.south.rap","ambient","roots.reggae","electro.house","psych.gaze","shibuya.kei","mod.revival","sheffield.indie","bass.music","japanoise","electronic","broken.beat","eurovision","industrial","funk.rock","post.disco","bemani","pop","emo","metal","nwobhm","chaotic.black.metal","rap","dancehall","folk.metal","latin","world","deep.uplifting.trance","downtempo","c86","symphonic.rock","progressive.house","electro.jazz","chalga","folk.pop","ska.revival","southern.hip.hop","show.tunes","punk","experimental.rock","teen.pop","kiwi.rock","uk.garage","schranz","indie.rock","lilith","talent.show","abstract.beats","gangster.rap","uplifting.trance","breakbeat","neurofunk","west.coast.rap","alternative.hip.hop","nu.skool.breaks","east.coast.hip.hop","leeds.indie","vocal.house","soca","opm","post.punk","alternative.pop","bubble.trance","disco","future.garage","power.noise","acid.jazz","mellow.gold","hardcore.hip.hop","old.school.hip.hop","adult.standards","indietronica","nashville.sound","electro","hardcore.techno","brill.building.pop","soul","digital.hardcore","turntablism","texas.country","merseybeat","jump.up","new.wave","bassline","technical.brutal.death.metal","japanese.r.b","neo.soul","neo.mellow","indie.christmas","australian.pop","classic.funk.rock","psychedelic.trance","juggalo","lo.fi","pop.house","post.hardcore","indie.pop","new.jack.swing","icelandic.pop","heavy.christmas","album.rock","drumfunk","alternative.metal","trance.hop","mpb","country.rock","hard.alternative","happy.hardcore","quiet.storm","christmas","country","bow.pop","jangle.pop","blues.rock","comic","industrial.rock","hi.nrg","irish.folk","chill.out","stomp.and.holler","drum.and.bass","hands.up","funk","chill.lounge","glam.metal","soft.rock","experimental","pop.rock","folk.prog","german.techno","acid.house","ebm","christian.christmas","hip.house","alternative.dance","freak.folk","nu.metal","quebecois","eurodance","psychill","shoegaze","irish.rock","folk.christmas","modern.blues","madchester","ska","liquid.funk","no.wave","operatic.pop","hollywood","nu.gaze","twee.pop","cabaret","easy.listening","mizrahi","rock.en.espanol","big.beat","trip.hop","techno","classic.rock","new.romantic","violin","synthpop","power.pop","outlaw.country","permanent.wave","british.invasion","latin.christmas","grunge.pop","new.jack.smooth","edm","rap.rock","k.rock","southern.soul","nu.jazz","modern.uplift","dub","deep.latin.alternative","europop","deep.house","funk.metal","barnmusik","ninja","rock.steady","hyphy","noise.rock","viking.metal","anti.folk","speed.garage","chicago.house","peruvian.rock","hurban","traditional.country","pop.christmas","celtic.rock","soul.christmas","alternative.rock","jungle","french.pop","pop.rap","motown","progressive.trance","electro.industrial","tech.house","post.rock","intelligent.dance.music","thrash.metal","ska.punk","dance.rock","deep.acoustic.pop","power.electronics","goa.trance","rock.and.roll","singer.songwriter","scottish.rock","canadian.country","freestyle","illbient","latin.alternative","speed.metal","post.grunge","r.b","latin.electronica","country.dawn","welsh.rock","hard.rock","deep.progressive.trance","art.rock","celtic.christmas","uk.post.punk","anarcho.punk","dance.punk","grunge","mexican.indie","new.age","electric.blues","neo.psychedelic","folk.rock","indie.folk","industrial.metal","bubblegum.pop","latin.pop","space.rock","glam.rock","bossa.nova","jazz.funk","country.christmas","rap.metal","hip.hop","oshare.kei","electroclash","laboratorio","piano.rock"
49.9339991963196,2.03572567783094,3.02439024390244,23.3979527679528,3.05748663101605,1.01694915254237,1.02127659574468,22.3904403041804,2.02941176470588,1.02173913043478,76.8962537462538,37.5172271306414,1.02083333333333,66.5695125970126,315.020267804391,49.1803724935702,111.790109123917,1.01754385964912,5.07364592921473,13.2487460100319,50.0277552430513,1.01428571428571,13.8465437788018,4.05789909015715,10.1706567941862,67.9430326175007,3.02439024390244,5.07336357257418,10.7989247311828,14.894696969697,13.1920854507811,297.744834005361,145.694469879871,1026.79815199369,1.01694915254237,15.2447830863123,8.14755397108338,9.11706148805297,62.563140416037,308.358431626323,392.377098005184,13.1862090183938,1.01818181818182,2.02941176470588,2.03846153846154,4.05010775862069,15.6714285714286,11.1798937377981,655.612181527988,116.145943870837,37.0334609639187,3.05664335664336,24.4432142011965,2.03992248062016,6.09920634920635,14.2343856424116,14.2311058723984,15.2052466954125,2.02941176470588,4.06591206276561,12.6666666666667,10.1669613910993,3.04761904761905,1.02127659574468,4.0625,1.01449275362319,4.08333333333333,8.16327063740857,3.0414673046252,1.01666666666667,150.370663172602,1.02439024390244,4.09090909090909,6.13260302556077,37.068542189201,4.06778711484593,1.015625,468.135368022852,16.0277777777778,9.15448028673836,3.05555555555556,15.6714285714286,126.571200697008,9.12857726066544,2.03125,10.1405584708779,1.01587301587302,2.01818181818182,49.6591939316055,1.01538461538462,1.01515151515152,22.3182458043748,1.01818181818182,14.7384615384615,88.7977599304414,3.04761904761905,34.0160256410257,2.02777777777778,9.1446608946609,3.04798948564933,107.018477504832,3.06410256410256,115.873593206508,1.01923076923077,80.8165946033124,114.6124162044,111.122377622378,2.02777777777778,53.4481292324668,26.3717819960659,29.4547489692629,7.1063882532418,3.05897009966778,39.1426484123332,7.12226001511716,33.4517538901887,1.01754385964912,47.8331878106878,9.12857726066544,16.5277777777778,2.03410059676044,5.08224974200206,57.6179296722526,3.04817927170868,2.02631578947368,1.02857142857143,66.0296337658302,85.7552364343394,76.7003046148264,52.2179374650679,11.651724137931,5.12037037037037,26.7314814814815,2.0397951142632,5.07680443246481,7.61408450704225,8.11822980940628,2.03260302556077,22.2689178876679,26.7314814814815,1.01408450704225,3.05507246376812,49.3790749483554,16.2498719445981,7.09090909090909,14.7,111.624110345183,278.267012936288,46.3462043502336,98.5644484695054,23.8286899169774,5.08514826077715,39.2113054625548,22.3764546993163,4.04617537313433,17.0434027777778,7.11652739955337,71.3571389476997,4.07121212121212,20.3427754548444,80.8492374608439,6.07537037037037,25.4898240891941,9.8,2.02941176470588,47.6452241715399,3.05,2.02127659574468,31.7094945971594,15.6946431864282,111.790109123917,43.3106830276642,12.8717948717949,18.2936737282326,1.01923076923077,10.2043963902421,66.5931096681097,11.2053571428571,82.2692623578028,1.01754385964912,21.318820223936,1.01492537313433,7.08043733622481,20.8504829228742,7.10216749649452,164.99915887753,4.064656152316,491.19523062355,3.04803921568627,35.2409779103514,16.3016888762578,1.02857142857143,1.02173913043478,136.880987042416,18.9990867797472,2.03715170278637,19.3572483316183,2.02941176470588,175.379328086256,7.10583446404342,29.0486037144808,1.01538461538462,69.3660866690689,5.07412587412588,378.349307790091,6.09920634920635,12.1905473637552,2.02838164251208,4.06551362683438,2.02777777777778,15.2578929002406,2.02946912242687,6.06226053639847,4.03448275862069,4.09090909090909,1.0188679245283,110.57925463512,66.9449636649002,6.09523809523809,43.2936737282326,39.6122847588647,2.0377358490566,56.4685398604862,39.5755745232137,26.7314814814815,219.470005716934,7.61408450704225,9.12360931833548,8.11008193213942,9.14824490384517,13.170482944951,77.2990536151555,2.02222222222222,5.06016042780749,25.9914282957124,3.05,3.04761904761905,2.03603896103896,1009.59375801991,11.2129330615621,30.5328391206474,14.7384615384615,7.12161246612466,3.04761904761905,2.03571428571429,2.03349673202614,2.03125,2.02564102564103,83.512874731084,27.4979007104007,1.0188679245283,4.05143191116306,26.7314814814815,802.79834071552,51.424464863821,82.2791126444481,195.848427332717,18.2637477601679,7.06492248062016,142.743245324952,5.06016042780749,37.5172271306414,1.02857142857143,1.01923076923077,7.12370443198616,8.12705627705628,6.0989247311828,7.11843711843712,21.4306990811154,3.03125,1.01666666666667,2.03307818480044,6.6,65.2522443800859,18.8492656130367,24.5166666666667,4.07692307692308,4.06934597660404,1.0188679245283,9.15448028673836,92.7957213556787,193.937136800605,2.03603896103896,85.0586276424352,77.2173990580967,54.5094724095869,11.1776528160671,11.204943302777,12.2188706563706,1.01449275362319,10.147619047619,8.13918361332154,28.5330956630548,2.03603896103896,2.0377358490566,4.05594405594406,37.5259741571023,17.2373787240893,6.09691955641612,12.2478746511116,15.7280446210024,10.1405584708779,27.4823967057219,64.6853939720244,2.02941176470588,4.03225806451613,84.2490522133476,20.35411832654,181.761676887485,2.02702702702703,9.17915924351527,2.02857142857143,13.2347115384615
