"fourth.world","shoegaze","welsh.rock","christian.alternative.rock","disco","chicago.soul","latin.alternative","alternative.rock","reggae.fusion","pop.rap","neoclassical","experimental.rock","gbvfi","thrash.metal","canadian.indie","hard.house","new.wave","drill.and.bass","slow.core","lo.fi","country.dawn","uplifting.trance","operatic.pop","drum.and.bass","nu.gaze","stoner.rock","progressive.house","rap.metal","traditional.folk","classic.funk.rock","new.jack.smooth","east.coast.hip.hop","intelligent.dance.music","sleaze.rock","rockabilly","bubblegum.pop","melodic.metalcore","christmas","post.hardcore","funk","soft.rock","post.punk","new.age","canadian.country","garage.rock","indie.r.b","electroclash","kraut.rock","pop.christmas","pop.rock","trip.hop","jazz.christmas","bemani","uk.garage","roots.rock","christian.christmas","quiet.storm","turntablism","g.funk","soul.christmas","lilith","british.blues","bubble.trance","ethereal.wave","punk","deep.power.pop.punk","pub.rock","underground.hip.hop","boston.rock","salsa","new.romantic","sheffield.indie","liquid.funk","scottish.rock","indie.rock","big.room","southern.hip.hop","swedish.indie.rock","vocal.house","country.gospel","breakbeat","rap.rock","deep.progressive.trance","german.techno","hip.pop","canterbury.scene","symphonic.rock","folk.prog","catstep","french.pop","industrial.metal","deep.funk","hardcore.techno","post.grunge","ska","british.invasion","folk.pop","neo.psychedelic","bubblegum.dance","swing","electro.house","piano.rock","speed.garage","chill.lounge","australian.dance","chicago.house","hard.rock","opera","sludge.metal","teen.pop","metal","deep.house","hi.nrg","jangle.pop","texas.country","metropopolis","urban.contemporary","tribal.house","gangster.rap","classic.soundtrack","anti.folk","roots.reggae","pop","singer.songwriter","old.school.hip.hop","britpop","tech.house","crunk","album.rock","alternative.dance","indie.christmas","ambeat","emo","electro.swing","eurodance","italo.dance","big.beat","rock","shibuya.kei","schranz","memphis.soul","medieval","classic.rock","heavy.christmas","tropical","minimal.techno","psychedelic.trance","christian.rock","melodic.hardcore","europop","hardcore.breaks","oshare.kei","bow.pop","italian.pop","alternative.country","celtic.christmas","detroit.techno","progressive.rock","alternative.pop","dancehall","worship","traditional.country","progressive.trance","nu.skool.breaks","stomp.and.holler","folk.rock","boy.band","stoner.metal","blues.rock","motown","electro","industrial.rock","j.dance","power.pop","disco.house","juggalo","folk","detroit.hip.hop","ambient","outlaw.country","glam.rock","j.rock","schlager","ska.revival","microhouse","vocal.jazz","deep.disco.house","nashville.sound","acoustic.pop","industrial","psychobilly","contemporary.country","barnmusik","r.b","acid.techno","melancholia","chill.out","neo.soul","mashup","e6fi","belgian.rock","ccm","irish.folk","rap","folk.punk","christian.music","soca","death.metal","new.wave.pop","trance","country.christmas","rock.and.roll","honky.tonk","nu.jazz","dream.pop","ninja","southern.soul","neo.mellow","techno","hip.hop","australian.alternative.rock","protopunk","synthpop","dirty.south.rap","latin","psychedelic.rock","jungle","reggae.rock","experimental","dance.pop","new.jack.swing","downtempo","celtic.rock","quebecois","canadian.pop","madchester","mod.revival","alternative.hip.hop","permanent.wave","funk.metal","hardcore.hip.hop","zolo","lounge","australian.pop","nu.metal","latin.christmas","neurofunk","mellow.gold","adult.standards","southern.rock","ska.punk","pop.punk","edm","freak.folk","chalga","post.rock","noise.rock","alternative.metal","acid.jazz","metalcore","j.alt","funk.rock","drumfunk","space.rock","indie.folk","noise.pop","latin.pop","alternative.r.b","easy.listening","cabaret","speed.metal","soul","soul.blues","filter.house","talent.show","electronic","hurban","house","punk.christmas","dance.rock","polish.punk","chamber.pop","uk.post.punk","icelandic.pop","glam.metal","skate.punk","country.rock","grunge","brill.building.pop","candy.pop","groove.metal","indie.pop","gothic.rock","reggae","hip.house","swedish.pop","jazz.funk","folk.christmas","deep.uplifting.trance","acid.house","art.rock","country"
19.9416666666667,9.17168114143921,85.4420951783335,22.7172619047619,20.702501036639,5.07151979565773,2.03194726166329,311.613355879924,2.03333333333333,74.6459926647426,3.04166666666667,11.1855578342543,6.08624338624339,2.03448275862069,1.01694915254237,23.4482924482924,67.3273717616884,3.0625,13.2009539419077,29.4996654315256,58.7659188127083,120.973467997229,8.09640628721124,10.1698969686878,6.10918114143921,3.04786324786325,100.699331118491,12.19833842925,3.04227053140097,64.2057838649218,2.02777777777778,12.1315351315351,37.2929886698269,1.02040816326531,4.05213903743315,27.4478900255755,2.03105737316263,41.2992593361629,3.05555555555556,18.7650912242292,122.31220044081,11.1915263324801,2.03357380688124,47.6507936507937,21.2904040404041,69.3033740769035,31.7962305148949,2.03363482193329,1056.35287249372,501.221365029435,86.1685006370846,1.02439024390244,3.04347826086957,78.6962093462094,42.9841656089613,20.6547619047619,57.5844333477611,19.5866834111515,17.037037037037,244.296436027981,33.5822296350324,9.12134110146957,72.66722090335,3.04166666666667,35.6607538802661,1.02,10.0526315789474,1.01923076923077,7.16666666666667,3.03571428571429,60.2282343794628,3.06516290726817,6.10556481738755,35.9779140648231,102.180485496663,3.04166666666667,4.03125,1.01639344262295,99.3000227215805,2.02325581395349,50.6266978064529,113.627350090578,14.2256377881378,84.4671015866759,126.56327221502,1.01724137931034,6.10189484975265,4.06314102564103,1.01470588235294,1.02127659574468,7.12832981282639,2.025,7.10770996923359,219.781420041803,15.5929653679654,29.4842638067836,40.5372247670901,57.8963801982404,291.372829296886,1.02439024390244,67.4083520515125,10.1650705406334,58.6760073260073,5.07478632478633,2.03913373860182,19.483908045977,25.3436829103187,8.09640628721124,3.04786324786325,257.20897452221,6.10844889420428,19.3733524904215,32.3886084893788,14.7842105263158,1.02222222222222,2.04166666666667,319.680503665081,31.5210182797508,34.0169295709736,1.01470588235294,3.03703703703704,2.01960784313725,502.644435099881,60.2251890120145,20.260323010323,382.772996330248,4.05833333333333,4.03125,51.8843780739638,83.706700600365,53.1672722008159,2.02816901408451,3.05555555555556,1.01333333333333,249.479255629174,31.6923076923077,219.153825702765,324.168500460871,5.06666666666667,2.025,5.07151979565773,3.04166666666667,19.2572013764603,16.1813870496734,17.6412698412699,1.01333333333333,1.01492537313433,22.7172619047619,3.06960784313725,1083.53468435999,1.01639344262295,1.02,22.3737373737374,36.7476923076923,1.01492537313433,10.1455555555556,7.76666666666667,9.14416490846106,9.20579549649318,9.09749245852187,2.0625,3.04547803617571,132.126176808026,10.1479681963529,2.02173913043478,16.1512452022847,420.143553652714,3.04786324786325,13.1802782995372,13.6112023353403,1.01639344262295,5.08666314615972,5.06666666666667,27.4291555812609,107.863692274949,12.9467667918231,3.04227053140097,15,20.9791666666667,3.04547803617571,66.2838078825128,5.06666666666667,4.05,10.5512987012987,3.04508736559139,1.02439024390244,1.01960784313725,3.04547803617571,13.1411290322581,4.0691192865106,3.02941176470588,60.8024267492162,1.01851851851852,231.291303099564,3.0625,37.9921631741647,126.051011920128,124.718229620988,12.5833333333333,1.02127659574468,2.03653719552337,22.7172619047619,10.1455555555556,70.2601863142304,2.03030303030303,22.7172619047619,6.0625,1.01754385964912,364.497467868168,137.193516875366,14.1606031980903,26.4412055335969,2.02325581395349,20.1860209039786,8.13826438696082,35.2038162782844,7.09651979565773,216.289060661906,10.8119047619048,83.6084616947638,1.02222222222222,12.1838411014696,61.8941406409573,4.03125,55.498147074922,12.1606807572476,9.14767474646556,2.02941176470588,8.13418114143921,1133.80244945673,134.558514808506,69.8538849831307,24.4040404040404,14.0606060606061,2.03858998144712,358.30464783347,7.10633484162896,7.86666666666667,240.25026868373,80.4263896975037,28.092196896241,3.04731826759619,11.8506348131048,20.017109929078,67.1463578020295,38.8606442577031,6.09278233151184,108.751895587003,38.2742593361629,11.1491188792474,22.3652777777778,47.8079030030731,66.1757613072639,6.10918114143921,1.01851851851852,6.10918114143921,9.14251447477254,73.332316287988,44.5254717504717,2.03105737316263,5.06666666666667,121.691759023255,5.08889815072088,21.3582331454369,3.0399209486166,14.2188911675876,53.4661998132587,26.2286893530997,9.81731953683174,1.01515151515152,2.03448275862069,45.9533859360533,7.09651979565773,33.3194631626236,275.111576577018,252.682238858597,51.4304855275444,247.420242770344,19.3124269005848,69.6786848549132,3.06960784313725,41.0876313413492,5.08234519104085,4.07342069892473,3.06331692568627,43.80952839007,13.1737134798574,23.4002728331857,33.1962560386474,64.9260512460764,11.1985483071828,9.14910209005581,1.01388888888889,4.05294117647058,158.269368174442,33.5694683833914,3.04642857142857,41.5843435825129,8.14209956709956,31.6789858848048,25.3837223890857,62.8256825631697
