"chamber.pop","jam.band","tribal.house","progressive.rock","groove.metal","gospel","swedish.pop","lovers.rock","abstract","disco.house","rock","retro.metal","candy.pop","stoner.rock","gothic.rock","protopunk","g.funk","roots.rock","reggae","sleaze.rock","british.blues","house","folk","reggae.fusion","metropopolis","folk.punk","urban.contemporary","bubblegum.dance","dance.pop","hardcore.breaks","garage.rock","lounge","melancholia","boy.band","french.rock","jazz.fusion","britpop","j.alt","memphis.blues","german.pop","underground.hip.hop","psychedelic.rock","traditional.folk","pub.rock","punk.christmas","healing","new.wave.pop","hip.pop","southern.rock","dream.pop","new.beat","kirtan","slow.core","noise.pop","australian.dance","ambient","roots.reggae","death.metal","memphis.soul","sheffield.indie","latin.metal","electronic","german.metal","eurovision","industrial","funk.rock","post.disco","chicago.blues","pop","metal","nwobhm","balearic","delta.blues","rap","dancehall","jazz.blues","latin","downtempo","c86","symphonic.rock","new.orleans.blues","progressive.house","folk.pop","ska.revival","show.tunes","punk","progressive.metal","experimental.rock","crossover.thrash","kiwi.rock","uk.garage","schranz","indie.rock","lilith","celtic.punk","talent.show","gangster.rap","boston.rock","breakbeat","kwaito","neurofunk","west.coast.rap","alternative.hip.hop","nu.skool.breaks","east.coast.hip.hop","j.indie","world.fusion","vocal.house","cowpunk","post.punk","alternative.pop","bouncy.house","disco","acid.jazz","mellow.gold","hardcore.hip.hop","old.school.hip.hop","adult.standards","indietronica","hardcore.techno","brill.building.pop","soul","soundtrack","drill.and.bass","turntablism","merseybeat","jump.up","new.wave","ragga.jungle","neo.soul","neo.mellow","indie.christmas","australian.pop","classic.funk.rock","math.rock","psychedelic.trance","chanson","australian.alternative.rock","juggalo","texas.blues","lo.fi","post.hardcore","rockabilly","j.rock","hard.glam","new.jack.swing","icelandic.pop","blues","heavy.christmas","album.rock","rap.metalcore","ethereal.wave","drumfunk","alternative.metal","zolo","country.rock","happy.hardcore","quiet.storm","christmas","country","metal.guitar","jangle.pop","blues.rock","spoken.word","comic","industrial.rock","hi.nrg","christian.punk","irish.folk","piano.blues","chill.out","drum.and.bass","funk","country.blues","chill.lounge","glam.metal","power.metal","soft.rock","oi","experimental","pop.rock","german.techno","deep.funk.house","acid.house","ebm","christian.christmas","hip.house","alternative.dance","nu.metal","stoner.metal","fourth.world","eurodance","shoegaze","irish.rock","folk.christmas","modern.blues","corrosion","traditional.blues","madchester","ska","liquid.funk","no.wave","operatic.pop","hollywood","nu.gaze","twee.pop","big.beat","trip.hop","techno","classic.rock","new.romantic","minimal.techno","deep.hardcore","synthpop","jazz.christmas","power.pop","full.on","permanent.wave","british.invasion","latin.christmas","rap.rock","math.pop","sinhala","southern.soul","nu.jazz","dub","europop","deep.house","funk.metal","ninja","noise.rock","speed.garage","chicago.house","rva.indie","pop.christmas","celtic.rock","smooth.jazz","soul.christmas","alternative.rock","neo.classical.metal","jungle","pop.rap","motown","movie.tunes","electro.industrial","tech.house","world.christmas","post.rock","intelligent.dance.music","thrash.metal","ska.punk","alternative.country","dance.rock","celtic","jump.blues","rock.and.roll","singer.songwriter","scottish.rock","classic.psychedelic.rock","canadian.country","freestyle","illbient","speed.metal","soul.blues","deep.melodic.hard.rock","post.grunge","r.b","welsh.rock","latin.hip.hop","gabba","hard.rock","future.ambient","art.rock","celtic.christmas","uk.post.punk","anarcho.punk","grunge","acid.techno","glitch","new.age","electric.blues","neo.psychedelic","folk.rock","industrial.metal","bubblegum.pop","latin.pop","detroit.techno","space.rock","glam.rock","jazz.funk","dark.wave","country.christmas","rap.metal","hip.hop","sludge.metal","electroclash","laboratorio","piano.rock","acoustic.blues","italian.progressive.rock","deep.funk"
41.5177613813391,27.41966873706,5.06780699567962,34.748541279589,45.4039004851612,3.03703703703704,56.15,115.980568773332,3.03703703703704,34.4564817044637,631.702227268822,1.01639344262295,1.01639344262295,1.01492537313433,17.2809346349178,19.5790494647471,16.151673507461,121.061910687537,92.5016005193636,43.9289358548345,31.2961616856074,7.09053426840689,7.08482272595176,89.8226190476191,14.1210840658102,10.183615819209,321.657786146784,237.840337621866,447.477903336102,2.01851851851852,3.0471918316303,4.05263157894737,65.0630688460253,118.539758848333,5.03795202291443,1.01388888888889,179.896541678247,3.025,5.04267744833782,1.01449275362319,50.6750360957451,14.1341765873016,11.1320216281774,4.03933965577801,1.01587301587302,5.02970950704225,770.893258893979,60.8066334439381,25.2532242063492,53.7032584777905,1.02173913043478,1.01408450704225,9.1505195781461,18.2591375248459,18.7806580501702,19.2596433726822,116.994457662221,2.01515151515152,5.04166666666666,2.02,2.01515151515152,169.908232710528,4.04711751662971,6.05615942028986,17.789226849152,270.375324982246,51.5042816115811,5.04267744833782,179.319480564239,56.4480558181158,23.0092465711501,1.01612903225806,5.04267744833782,124.333724198828,148.910651679874,7.07344667910705,19.2706390831391,21.2154662786911,3.03131881575728,8.07625,2.03076923076923,3.03661616161616,93.6827004264159,2.01785714285714,1.01388888888889,1.01587301587302,4.04711751662971,12.231111291809,5.04664570230608,6.04325581395349,2.02778313717924,2.02272727272727,80.9064911084062,48.9915521460655,5.05555555555556,13.737037037037,72.6845486206171,42.379640021793,63.5292442842798,1.01470588235294,26.0448064112448,16.151673507461,8.05874821695718,5.06066176470588,53.4578323308761,3.025,1.01408450704225,65.7831250750304,4.04208494208494,15.2304094446366,48.4476200486796,3.03410059676044,166.08006418672,83.5464815403758,454.363775396473,84.7703238646013,123.376698543007,55.6051707765523,20.2243439091265,95.1128303736503,38.4636168417245,89.8858909706901,4.03861566484517,4.05165816326531,14.1419634945951,7.08450658450659,1.01369863013699,350.416644020943,1.01333333333333,113.355657534422,6.06554500208205,51.6399557106087,29.8783789753924,173.383404463041,2.08333333333333,4.03389355742296,5.03795202291443,28.3187744166195,71.6612106581487,9.07392744833782,46.4561240680392,2.08333333333333,9.08899292959004,3.025,4.0501179245283,109.32139953158,14.1210840658102,5.04267744833782,50.6140774391802,354.978217068488,1.02127659574468,5.09837728194726,1.01369863013699,122.292130062797,4.07692307692308,26.3006722942904,2.02739726027397,191.670260642184,36.4407700121516,1.01408450704225,1.0188679245283,71.9801161913231,87.3899213198116,5.04897959183673,3.03461538461539,30.5328165927417,266.313148420423,3.03571428571429,15.1452406868044,3.02380952380952,55.1240086325523,2.02957164601001,90.99266887021,2.0188679245283,3.01818181818182,72.3661026424262,4.04711751662971,527.485137126197,4.0374649859944,5.07505068574836,259.288578058393,55.5932635109691,2.02702702702703,80.2908721789219,6.085859845785,6.07275132275133,545.901512538459,20.2243439091265,75.3519117577575,1.01492537313433,1.01694915254237,376.176498940711,25.3824674253445,26.2887945231439,145.049490195942,6.0501179245283,3.05263157894737,5.04267744833782,294.314330710135,3.03637566137566,1.01369863013699,5.07505068574836,1.01388888888889,1.01470588235294,14.2325020086567,1.01639344262295,111.612521179517,25.2704681243906,14.1386782618496,158.680146885485,294.680851102904,4.03341687552214,2.02739726027397,296.704922530261,7.0689587822962,77.4223249385134,1.01428571428571,385.862997223051,26.3350548301206,30.4109289382116,155.426680349411,1.01333333333333,6.06219864995178,7.05861581920903,15.1683140861114,29.2505904183535,581.669577703041,6.08042004680659,154.813599146783,11.1237816764133,10.1945221445221,3.04316775256386,15.1930452691114,2.02898550724638,469.59402017689,45.6327826725548,18.163114626452,324.853349592709,364.15496972692,4.04711751662971,2.02957164601001,8.07084987084988,80.7843049065519,20.2380952380953,6.085859845785,6.05614414824941,3.025,1.01333333333333,39.4812736637385,19.2236920620225,1.01851851851852,6.05932632139528,304.859636352133,6.06226053639847,5.05457875457875,37.4548169904799,169.00272704851,42.6098987594542,1.01388888888889,12.1269164728038,15.1660626137988,6.07373737373738,38.1858211165429,9.07748374373733,3.03125,153.440679795672,177.959149256491,12.1521212121212,4.02702702702703,2.02739726027397,232.788552984083,1.01612903225806,176.668531634802,15.1452406868044,17.2453348177709,1.01694915254237,144.894644786545,8.06299603174603,1.02040816326531,9.05380681818182,13.1245414046122,15.2457836900293,117.176513086865,29.5146347745599,23.2927267877925,19.2706390831391,7.07033601319315,10.1494472487742,258.867471984038,5.05842129858706,4.08711433756806,1.01408450704225,62.2286379678763,125.344951143495,1.01492537313433,20.2243439091265,3.01818181818182,36.8556663244163,5.04267744833782,4.0434988179669,2.01694915254237
