"folk","bow.pop","rap","classic.funk.rock","acoustic.pop","rap.rock","hip.hop","pop","industrial.rock","melancholia","east.coast.hip.hop","christian.christmas","mellow.gold","bounce","country.rock","europop","funk.metal","indie.r.b","electric.blues","crunk","british.invasion","r.b","roots.rock","post.grunge","funk","hip.pop","nashville.sound","quiet.storm","pop.rock","modern.blues","singer.songwriter","folk.pop","blues.rock","rock","melodic.metalcore","alternative.rock","jazz.christmas","album.rock","folk.rock","underground.hip.hop","grunge.pop","gangster.rap","big.beat","southern.hip.hop","dirty.south.rap","lounge","vocal.jazz","latin.pop","memphis.hip.hop","power.pop","skate.punk","hard.rock","celtic.rock","hardcore.hip.hop","punk","soul","celtic.christmas","teen.pop","soul.christmas","honky.tonk","heavy.christmas","urban.contemporary","country.christmas","tropical","jerk","latin","lilith","new.wave.pop","country","motown","old.school.hip.hop","contemporary.country","latin.christmas","glam.rock","gospel","celtic","funk.rock","smooth.jazz","hurban","g.funk","west.coast.rap","boy.band","rap.metal","folk.christmas","traditional.country","neo.mellow","alternative.metal","country.road","operatic.pop","industrial.metal","trap.music","groove.metal","indie.christmas","country.dawn","christmas","pop.rap","nu.metal","outlaw.country","dance.pop","new.jack.swing","country.gospel","adult.standards","jam.band","canadian.pop","electronic","alternative.hip.hop","neo.soul","merseybeat","traditional.folk","juggalo","punk.christmas","ska.punk","new.age","permanent.wave","classic.rock","detroit.hip.hop","british.blues","grunge","pop.christmas","soft.rock","metalcore","pop.punk","dancehall","cabaret"
8.12949039264829,13.518643685082,348.099136441008,50.5126123876124,20.1396103896104,552.652143535822,423.409300809746,542.307574822491,14.4101654846336,11.1428571428571,45.2590643274854,12.1272401433692,79.3188375350139,12.25,21.6667311411992,315.695089135057,452.733775792454,145.530381917984,9.1516265597148,225.345245028819,117.785561497326,532.628139416379,18.2546018008479,586.661365424053,14.1538461538462,311.849972509083,11,123.353196897665,507.012347757795,9.1516265597148,82.3442121904583,66.7409122740005,9.1516265597148,365.733370714766,14.4101654846336,445.077039329431,8.55357142857143,48.7628677972046,18.2546018008479,11.4222222222222,8.52857142857143,316.503212469755,14,258.504311366678,287.678004958947,8.55357142857143,8.55357142857143,32.4363636363636,14.0606060606061,17.037037037037,15.1363636363636,29.4861298292902,13.518643685082,160.581453624013,33.6748251748251,30.3476923076924,52.7152553329024,174.93133446361,192.518197388779,13.1515151515152,97.0676163982768,589.853536241776,192.369726430224,9.09090909090909,10.4444444444444,32.4363636363636,36.4761904761905,83.4508979504245,260.245955185129,14.1538461538462,11.4222222222222,260.245955185129,23.3454545454545,15.8333333333333,12.1272401433692,52.7152553329024,430.60817084185,38.1262626262626,32.4363636363636,94.7162272915269,67.4390436908139,153.316769015299,435.077079710758,54.7307922770384,11,220.391076145085,561.180714964394,112.427849679524,15.4326923076923,135.850172699641,139.937930121504,297.515138873818,17.037037037037,112.056500933707,8.55357142857143,518.532331754836,550.480714964394,11,793.057068715251,194.377356518574,14.1666666666667,8.55357142857143,35.6607538802661,9.35,29.1975757575758,18.9151629072682,374.501445383206,117.785561497326,8.12949039264829,127.569708069708,48.7687678062678,10.7,52.7152553329024,167.42535084741,24.9849598930481,65.1881313131313,9.1516265597148,103.277633477634,993.77665270957,33.8084447415329,21.875,81.1629051504052,98.1707116412999,8.55357142857143
