"chamber.pop","jam.band","tribal.house","progressive.rock","groove.metal","gospel","swedish.pop","trance","lovers.rock","abstract","disco.house","rock","comedy","retro.metal","candy.pop","contemporary.country","hard.trance","gothic.rock","protopunk","g.funk","roots.rock","reggae","sleaze.rock","deep.vocal.house","british.blues","house","folk","reggae.fusion","metropopolis","j.dance","folk.punk","urban.contemporary","bubblegum.dance","dance.pop","garage.rock","pop.punk","lounge","melancholia","boy.band","jazz.fusion","britpop","underground.hip.hop","psychedelic.rock","minimal.tech.house","traditional.folk","pub.rock","punk.christmas","new.wave.pop","hip.pop","indie.r.b","southern.rock","dream.pop","e6fi","new.beat","slow.core","noise.pop","australian.dance","bmore","dirty.south.rap","ambient","roots.reggae","death.metal","shibuya.kei","mod.revival","sheffield.indie","bass.music","latin.metal","electronic","broken.beat","eurovision","industrial","funk.rock","post.disco","canadian.pop","pop","metal","nwobhm","rap","dancehall","jazz.blues","latin","deep.uplifting.trance","world","downtempo","c86","symphonic.rock","progressive.house","neo.progressive","folk.pop","ska.revival","show.tunes","riot.grrrl","punk","canadian.indie","progressive.metal","experimental.rock","teen.pop","video.game.music","schranz","indie.rock","lilith","polish.punk","qawwali","talent.show","chicano.rap","gangster.rap","uplifting.trance","boston.rock","breakbeat","west.coast.rap","alternative.hip.hop","nu.skool.breaks","shimmer.pop","east.coast.hip.hop","vocal.house","post.punk","alternative.pop","bouncy.house","bubble.trance","disco","west.african.jazz","future.garage","acid.jazz","mellow.gold","german.punk","hardcore.hip.hop","old.school.hip.hop","adult.standards","indietronica","hardcore.techno","soul","soundtrack","drill.and.bass","turntablism","merseybeat","new.wave","punjabi","neo.soul","neo.mellow","indie.christmas","australian.pop","classic.funk.rock","gbvfi","psychedelic.trance","australian.alternative.rock","juggalo","texas.blues","lo.fi","deep.east.coast.hip.hop","pop.house","post.hardcore","indie.pop","children.s.music","rockabilly","gamecore","new.jack.swing","ambient.idm","icelandic.pop","heavy.christmas","album.rock","rap.metalcore","ethereal.wave","drumfunk","alternative.metal","zolo","filmi","country.rock","hard.alternative","happy.hardcore","quiet.storm","christmas","country","bow.pop","abstract.hip.hop","jangle.pop","blues.rock","comic","industrial.rock","hi.nrg","irish.folk","chill.out","stomp.and.holler","drum.and.bass","straight.edge","funk","chill.lounge","glam.metal","power.metal","soft.rock","experimental","pop.rock","german.techno","acid.house","christian.christmas","hip.house","alternative.dance","freak.folk","nu.metal","canterbury.scene","desert.blues","eurodance","shoegaze","irish.rock","folk.christmas","modern.blues","madchester","ska","liquid.funk","no.wave","operatic.pop","nu.gaze","cabaret","easy.listening","rock.en.espanol","eurobeat","big.beat","trip.hop","mande.pop","techno","classic.rock","new.romantic","chillwave","belgian.rock","minimal.techno","violin","deep.hardcore","spanish.reggae","synthpop","jazz.christmas","power.pop","hardcore","permanent.wave","british.invasion","indian.pop","latin.christmas","new.jack.smooth","edm","rap.rock","spanish.hip.hop","swedish.indie.rock","nu.jazz","british.folk","modern.uplift","dub","desi","europop","deep.house","funk.metal","ninja","j.pop","rock.steady","hyphy","noise.rock","vocal.jazz","anti.folk","speed.garage","chicago.house","native.american","pop.christmas","electro.latino","celtic.rock","soul.christmas","alternative.rock","jungle","french.pop","pop.rap","motown","progressive.trance","schlager","tech.house","world.christmas","deep.orgcore","footwork","intelligent.dance.music","thrash.metal","ska.punk","dance.rock","celtic","rock.and.roll","singer.songwriter","scottish.rock","dubstep","bhangra","alternative.roots.rock","canadian.country","freestyle","illbient","latin.alternative","speed.metal","soul.blues","deep.melodic.hard.rock","post.grunge","r.b","welsh.rock","underground.power.pop","gabba","hard.rock","deep.progressive.trance","art.rock","celtic.christmas","uk.post.punk","grunge","acid.techno","new.age","electric.blues","neo.psychedelic","folk.rock","indie.folk","industrial.metal","neo.synthpop","latin.pop","detroit.techno","space.rock","glam.rock","jazz.funk","rap.metal","thai.pop","hip.hop","oshare.kei","swedish.hip.hop","downtempo.fusion","electroclash","piano.rock"
60.2535020185322,3.05533352096819,11.2153827858999,8.09551542174493,23.0000236815885,2.02380952380952,19.2519939511319,42.3809523809524,6.09808102820949,3.07692307692308,22.3383931946737,510.288367627928,2.01724137931034,2.03469387755102,32.3923677782005,1.01818181818182,1.01515151515152,1.02564102564103,15.2695582195582,59.5958480616913,54.787446956906,4.06587301587301,8.16679197994987,2.04193410355156,11.1548608163087,57.4871324500967,7.11431322300887,3.04905437352246,10.7204415954416,1.01408450704225,5.09788855572214,281.127806975967,65.2893243640658,567.455516613432,11.5717948717949,7.11309523809524,7.1065580913862,74.9067090638209,295.840104330697,1.01351351351351,739.840958831195,77.6305528827214,3.04246031746032,2.03575989782886,7.11431322300887,4.06828703703704,11.1977419167558,570.832633726829,89.8139908099431,20.3233553730048,4.06542065101902,26.448581778901,3.06110521974785,2.02777777777778,9.14052711817977,10.1596168933933,4.04545454545455,3.04880952380952,17.9189393939394,4.09254807692308,7.12189055201901,6.11784897025172,1.01408450704225,34.537673729779,21.73975163119,1.015625,6.11784897025172,296.56480376364,2.02222222222222,2.025,5.07676701468546,113.902361920343,6.08801108342704,3.03225806451613,303.377666323764,35.1836154532108,3.0625,191.403279798721,14.2538162782844,11.4857142857143,14.1579365079365,7.07142857142857,2.03571428571429,74.1506193480016,1.01492537313433,3.04208494208494,14.2174854819977,1.01351351351351,90.3412069124413,1.01515151515152,2.025,1.01449275362319,6.11096624655947,2.025,1.01470588235294,5.08927476599702,87.2956915207555,1.01754385964912,6.12166666666667,117.118419066783,110.329981833463,16.2361332624491,3.08333333333333,67.9821428571429,3.03333333333333,103.629545097818,42.3809523809524,4.06090239279228,101.158741459411,50.5189249847682,86.1948156869165,5.0798746337302,3.04761904761905,90.8207070417521,32.5069861623306,11.1918292768079,7.11254274177202,4.0798076923077,45.1766518073122,19.2686512535948,2.03571428571429,1.015625,51.502581078673,188.189373780253,1.01492537313433,164.40865925533,128.233444561495,6.06631999614811,3.04761904761905,129.904856088822,40.8582296272699,19.8333333333333,1.015625,11.1755967027518,11.1218487394958,104.407072216604,4.10220125786163,98.0133413230063,83.8712384489849,52.5337431816567,14.2383957219251,52.5433261387421,3.05212917835868,2.03636363636364,9.17333333333333,84.1246108164132,1.01724137931034,15.2520159124555,1.01785714285714,1.015625,7.12991374136297,1.01639344262295,21.2916666666667,2.04444444444444,1.01754385964912,214.625739771334,1.01333333333333,9.70192307692308,34.7079383035265,109.800733823279,1.02380952380952,3.04726890756303,6.08438956876457,64.7068703971916,1.01666666666667,3.08333333333333,16.9188034188034,1.01960784313725,37.7151019119769,88.9668507095732,5.08219301202112,1.01818181818182,6.0561224489796,1.01515151515152,15.3976673243506,15.2111980645258,31.8379501668042,10.1525396966396,24.3383821301295,15.2691700365169,144.919461908949,1.01639344262295,7.10026258463759,2.03636363636364,20.279353074769,2.025,19.3206416582434,1.01470588235294,252.598352670016,8.15087607318656,261.076993746166,21.2993502522382,47.8215616006871,2.02380952380952,226.604512236467,15.9957468457468,4.064012490242,42.0258639036851,1.01351351351351,2.03571428571429,183.034390871632,36.6097636089191,2.03,100.995201901228,6.07516339869281,722.527050879078,1.01515151515152,6.08438956876457,2.03361581920904,4.06071428571429,23.3871905568227,3.03774856757668,2.02325581395349,1.01408450704225,1.02272727272727,218.764899840436,109.673770110283,2.03571428571429,14.236588506103,25.065717201303,103.726114711728,3.04761904761905,3.03743315508021,4.05643879173291,2.03571428571429,24.5235615079365,1.01724137931034,65.2931725935138,13.5214285714286,60.7066461387124,10.8373972280949,404.409617536819,15.1826782325834,4.10220125786163,14.1579365079365,1.02173913043478,8.09581881533101,81.7312973375062,1.01724137931034,5.10073926955754,20.2817965701354,3.03846153846154,1.01960784313725,9.0985362997658,4.10220125786163,535.398057333407,7.12463432408192,99.6082778402715,5.08534730830505,1.01408450704225,1.01428571428571,19.4602564102564,2.03046266605588,12.5002070393375,5.09576510446075,6.0796586059744,13.2256845751527,2.02222222222222,636.522332814275,1.01408450704225,19.3297064049104,222.392253053748,263.78842728673,8.12200171507237,4.04545454545455,150.63686413047,15.1949961802903,42.3809523809524,1.01449275362319,7.14605691056911,2.02777777777778,2.03205128205128,1.015625,44.7305215070018,21.9752599609638,23.7477033099992,66.3411475873495,15.30609311344,2.04444444444444,83.0462216008468,4.07291666666667,1.015625,4.10220125786163,1.01492537313433,2.02272727272727,5.08347826086957,13.1944889386762,1.01408450704225,25.0377599609638,11.4857142857143,7.10181561703677,125.579440981575,186.555088200851,53.6001088485265,1.01851851851852,24.5235615079365,82.7960273075644,6.0746342737722,39.6131506917126,12.1585897435897,17.320774552418,79.9556358755713,5.07206379173291,6.09639804639805,6.07442348008386,72.3664124271417,10.1696532960783,1.01639344262295,7.115228553147,2.02898550724638,14.1579365079365,8.12813555554482,21.4209811753755,95.9493138461165,9.12222366260479,24.4358358511829,2.03225806451613,196.428900916734,4.08074074074074,2.02380952380952,3.07692307692308,7.10982905982906,28.2527846027846
