"chamber.pop","jam.band","tribal.house","progressive.rock","classic.norwegian.pop","groove.metal","gospel","swedish.pop","trance","hard.house","german.indie","lovers.rock","abstract","disco.house","rock","comedy","candy.pop","contemporary.country","hard.trance","stoner.rock","gothic.rock","protopunk","g.funk","roots.rock","reggae","sleaze.rock","british.blues","house","argentine.rock","folk","reggae.fusion","metropopolis","folk.punk","urban.contemporary","bubblegum.dance","trap.music","dance.pop","garage.rock","pop.punk","melancholia","boy.band","britpop","memphis.blues","underground.hip.hop","psychedelic.rock","traditional.folk","pub.rock","punk.christmas","doom.metal","healing","new.wave.pop","hip.pop","indie.r.b","southern.rock","dream.pop","french.folk.pop","skate.punk","metalcore","slow.core","noise.pop","australian.dance","crunk","dirty.south.rap","ambient","roots.reggae","death.metal","sheffield.indie","bass.music","electronic","industrial","funk.rock","post.disco","canadian.pop","chicago.blues","pop","metal","nwobhm","delta.blues","rap","dancehall","christian.alternative.rock","jazz.blues","latin","world","downtempo","gothic.metal","symphonic.rock","progressive.house","neo.progressive","folk.pop","southern.hip.hop","show.tunes","riot.grrrl","punk","canadian.indie","progressive.metal","experimental.rock","uk.garage","indie.rock","lilith","polish.punk","qawwali","talent.show","gangster.rap","uplifting.trance","boston.rock","breakbeat","neurofunk","west.coast.rap","nu.skool.breaks","east.coast.hip.hop","world.fusion","vocal.house","cowpunk","post.punk","alternative.pop","bubble.trance","disco","black.death","west.african.jazz","future.garage","acid.jazz","mellow.gold","classic.belgian.pop","french.indie.pop","hardcore.hip.hop","old.school.hip.hop","adult.standards","hardcore.techno","brill.building.pop","soul","drill.and.bass","turntablism","merseybeat","christian.music","new.wave","ragga.jungle","punjabi","neo.soul","neo.mellow","indie.christmas","mbalax","australian.pop","classic.funk.rock","gbvfi","psychedelic.trance","christian.metal","australian.alternative.rock","juggalo","texas.blues","lo.fi","children.s.music","rockabilly","new.jack.swing","icelandic.pop","blues","heavy.christmas","album.rock","ethereal.wave","drumfunk","alternative.metal","zolo","trance.hop","filmi","country.rock","hard.alternative","happy.hardcore","quiet.storm","christmas","country","bow.pop","jangle.pop","blues.rock","comic","industrial.rock","hi.nrg","irish.folk","chill.out","drum.and.bass","hands.up","funk","choral","country.blues","glam.metal","soft.rock","experimental","pop.rock","avantgarde.metal","german.techno","ebm","acid.house","christian.christmas","hip.house","alternative.dance","nu.metal","stoner.metal","desert.blues","fourth.world","eurodance","shoegaze","folk.christmas","modern.blues","traditional.blues","liquid.funk","madchester","operatic.pop","hollywood","nu.gaze","cabaret","eurobeat","big.beat","trip.hop","classical.christmas","mande.pop","techno","classic.rock","new.romantic","belgian.rock","minimal.techno","violin","synthpop","jazz.christmas","power.pop","hardcore","permanent.wave","british.invasion","indian.pop","latin.christmas","new.jack.smooth","edm","rap.rock","drone","swedish.indie.rock","nu.jazz","modern.uplift","dub","desi","europop","deep.house","funk.metal","ninja","rock.steady","hyphy","noise.rock","vocal.jazz","speed.garage","chicago.house","native.american","pop.christmas","deep.indie.rock","celtic.rock","smooth.jazz","thai.indie","soul.christmas","alternative.rock","jungle","french.pop","pop.rap","motown","progressive.trance","electro.industrial","tech.house","melodic.metalcore","world.christmas","footwork","intelligent.dance.music","thrash.metal","alternative.country","ska.punk","dance.rock","celtic","rock.and.roll","singer.songwriter","scottish.rock","dubstep","deep.german.indie","bhangra","canadian.country","neoclassical","freestyle","illbient","speed.metal","ccm","soul.blues","deep.melodic.hard.rock","post.grunge","r.b","melodic.hardcore","underground.power.pop","hard.rock","deep.progressive.trance","art.rock","celtic.christmas","uk.post.punk","grunge","acid.techno","glitch","hardcore.punk","new.age","electric.blues","neo.psychedelic","post.disco.soul","folk.rock","industrial.metal","soul.flow","bubblegum.pop","latin.pop","detroit.techno","space.rock","glam.rock","dark.wave","jazz.funk","country.christmas","rap.metal","thai.pop","hip.hop","sludge.metal","laboratorio","piano.rock","acoustic.blues"
74.8184033586752,10.1427450980392,6.1019120906416,30.3012293318581,1.0188679245283,20.276754782158,4.07142857142857,20.2719803072744,2.02941176470588,7.0912987012987,5.05887300252313,40.2334427302943,5.0650623885918,32.2807494519451,631.626361658684,3.03225806451613,18.3272536436497,6.05555555555556,5.06272727272727,2.03764954257565,7.09581334774053,18.1985960526402,15.1570224411604,70.4323157989736,35.157934020003,27.395197509363,22.3146205500557,28.168302634185,1.01612903225806,14.1746827246827,28.0666666666667,31.2268115942029,8.22916666666667,355.461008075092,150.246252419003,2.01818181818182,453.448038599787,42.4966666666667,27.8682577409676,49.6944002271225,216.251523334124,512.527534846172,2.02222222222222,7.10389964096007,2.02941176470588,13.1704499204499,8.08080808080808,13.1633220328342,2.03181818181818,2.03846153846154,588.277288861034,89.397887168955,32.593667654809,10.1596568627451,39.8062117790947,1.01408450704225,9.10702298136329,2.02325581395349,4.07074752753235,8.12072753724953,26.8491039707419,2.01818181818182,4.04943181818182,8.11178634133079,40.2334427302943,1.02,60.6147353991739,8.08333333333333,130.385652142378,4.0514596949891,105.491880140193,16.2336367880485,3.02941176470588,2.02222222222222,264.408134594755,41.1835580841471,6.43333333333333,2.02222222222222,38.5307171299494,49.9446006866696,10.05,2.02222222222222,5.05263157894737,5.0588679245283,66.5610975901939,2.03181818181818,7.11798512508451,16.8389355742297,2.03448275862069,70.9648285400484,3.03246753246753,5.03851540616246,1.01639344262295,8.0925302277401,11.124609929078,7.08448275862069,2.03344389165285,2.02380952380952,159.224792618368,43.5166323953193,1.01449275362319,1.02222222222222,65.4871794871795,34.463034862598,2.02941176470588,8.11415308829102,40.5304661767079,5.05263157894737,15.1570224411604,3.04,13.2141572899134,2.03846153846154,65.7267818184217,1.01428571428571,13.1901115933546,27.3334376052987,5.06666666666667,47.6479388337307,3.03858998144712,3.04,8.08333333333333,34.9791661325095,291.16966229871,1.01538461538462,1.01408450704225,31.4403689867133,22.2999220998161,24.5465215325896,53.922770351114,4.06733746130031,44.5227020356121,1.02040816326531,3.04636091724825,22.25,10.05,260.730099279347,2.01960784313725,1.02222222222222,198.974350254276,19.1614473862394,18.2233351445216,2.0188679245283,26.8491039707419,88.2122868018221,1.01639344262295,1.01470588235294,1.01515151515152,3.03103365958463,26.3526669604791,4.04305555555555,8.12072753724953,3.03225806451613,3.04761904761905,242.788398775018,31.2268115942029,2.02222222222222,76.6451980841212,196.808633398406,3.04928292046937,1.01449275362319,54.7764492017002,7.05902777777778,8.10714285714286,1.02222222222222,21.2624619781596,1.01851851851852,6.08193979933111,172.179309055045,6.10025062656642,8.08412698412699,14.1139172709295,37.961315259066,33.4611909479419,14.7544802867383,12.2013498048792,56.8163209072568,10.1778115159694,70.6123215775592,6.06452402316665,3.04166666666667,61.8543561266927,2.01818181818182,2.02222222222222,43.9179247820903,307.10737242288,11.119212962963,191.998132191901,1.01612903225806,26.3423430196357,1.01333333333333,47.258661642303,14.1214285714286,501.539995189663,7.09882352941176,35.5116938424725,2.03764954257565,3.04,2.01960784313725,360.169339395165,35.7574100551185,78.6338485256362,10.1524673202614,2.02222222222222,1.01449275362319,511.566886216682,19.152432677092,2.02859477124183,20.5350219256468,1.01470588235294,6.10674082313682,101.979806675575,69.5967218020476,2.01818181818182,3.04,15.8138888888889,47.585912172663,175.458600663384,1.01818181818182,15.8138888888889,14.1139172709295,122.180292899854,2.02222222222222,66.8166895072956,1.01960784313725,448.399760755081,28.3467492260062,1.02222222222222,7.07535885167464,1.01666666666667,2.02941176470588,47.722767692242,2.01960784313725,2.01960784313725,17.1971911630345,1.01851851851852,32.1044862772695,1.02222222222222,482.11744823371,3.04446640316205,47.708452044122,1.01694915254237,1.02,1.01587301587302,1.01492537313433,4.05325814536341,15.2603174603174,9.14297206416772,3.02702702702703,465.722479072369,1.02040816326531,34.6160559672413,3.02439024390244,5.05,195.952714871357,282.517645696728,9.10452402316665,23.7866039707419,33.6364222531518,45.5374079179651,2.02941176470588,1.01333333333333,15.8138888888889,2.02325581395349,24.0384615384615,8.08333333333333,16.2057453714311,5.06545454545455,1.01428571428571,1.01785714285714,148.517072944371,24.1301924683504,6.10025062656642,89.5968872656768,31.4609134066823,8.08333333333333,5.05887300252313,1.02222222222222,1.0188679245283,1.01538461538462,4.0666111272095,9.1041280148423,16.5487878787879,10.05,12.15,2.02380952380952,105.984433985443,270.775142903972,3.03888299752563,3.03448275862069,162.122507532153,16.2011494252874,108.88533389574,26.1647162778742,22.319118003611,66.6349121435472,3.04263038548753,2.01960784313725,2.02439024390244,39.2072204237915,6.05798092868988,87.4323938139158,1.015625,22.2624777720025,11.1880164715459,1.01538461538462,4.07263157894737,5.05263157894737,2.02222222222222,30.6714668376224,195.196663492028,1.01538461538462,9.09360357415277,2.02857142857143,22.3669516567311,5.05,38.5307171299494,2.03764954257565,11.1538461538462,18.2124325350225,2.02222222222222
